id,root_id,name,start_time,assigned_role,special_role,antag_roles,leave_type,leave_time
5036,49374,Syndicate Agent,00:00,Clown,"",,Disconnected,00:04
5037,49374,Amshi Ammurio,00:14,Test Subject,"",,Disconnected,00:22
5038,49374,Ink Void,00:00,Test Subject,"",,Disconnected,00:28
5039,49374,Yan Remi,00:00,Roboticist,"",,Disconnected,00:36
5040,49374,Gats Mcintosh,00:36,Medical Intern,"",,Disconnected,00:50
5041,49374,Harvey Schaeffer,00:00,Psychiatrist,"",,Disconnected,00:55
5042,49374,Egor Baldov,00:00,Chaplain,Thrall,{Thrall},Disconnected,01:15
5043,49374,William Blessig,00:00,Security Officer,"",,Disconnected,01:21
5044,49374,Seymour Briggs,00:00,Shaft Miner,"",,Disconnected,01:32
5045,49374,Chip Alice,00:09,Station Engineer,Thrall,{Thrall},Disconnected,01:32
5046,49374,Ulric Parker,00:00,Detective,"",,Disconnected,01:36
5047,49374,Lief Highlands,00:04,Test Subject,"",,Disconnected,01:38
5048,49374,Cy Black,00:03,Recycler,"",,Disconnected,01:38
5049,49374,Elric Keener,00:04,Research Assistant,"",,Disconnected,01:48
5050,49374,Jonathan Jozaf,00:00,Technical Assistant,"",,Disconnected,01:55
5051,49374,Jack Engi,01:04,Recycler,"",,Disconnected,01:55
5052,49374,Keni Spots,00:00,Chief Medical Officer,"",,Disconnected,02:14
5053,49374,Zouo Gauze,01:53,Test Subject,"",,Disconnected,02:15
5054,49374,Kane Thompson,00:00,Security Officer,"",,Disconnected,02:16
5055,49698,Kane Ayron,00:00,Test Subject,"",,Cryopod,00:20
5056,49698,Maya Foxova,00:00,Virologist,"",,Disconnected,01:29
5057,49698,Sybil Gronko,00:43,Test Subject,"",,Disconnected,01:30
5058,49983,Gra'Marra Li'irrka,00:00,Atmospheric Technician,"",,Cryopod,00:16
5059,49983,Ray Coldwell,00:00,Test Subject,"",,Ghosted,00:38
5060,49983,Dar'zahr,00:00,Medical Doctor,"",,Cryopod,01:35
5061,49983,Vinny Mckendrick,00:26,Atmospheric Technician,"",,Cryopod,01:36
5062,49983,Ruslan Orudjov,00:00,Bartender,"",,Disconnected,00:29
5063,49983,mouse (179),00:58,Animal,"",,Disconnected,01:26
5064,49983,SLI-411,00:21,Cyborg,"",,Disconnected,01:30
5065,49983,Lim Al-Kuds,01:09,Atmospheric Technician,"",,Disconnected,01:34
5066,50105,Ryder Moore,00:00,Technical Assistant,"",,Ghosted in Cryopod,00:00
5067,50105,Artemida Byblikova,00:00,Atmospheric Technician,Thrall,{Thrall},Ghosted in Cryopod,00:12
5068,50105,maintenance drone (106),00:04,Cyborg,"",,Ghosted,00:24
5069,50105,Unbelievable God,00:23,Chaplain`s staff,"",,Ghosted,00:24
5070,50105,Allyson Houser,00:00,Test Subject,"",,Cryopod,00:29
5071,50105,Quiwz'xu Qox,00:00,Shaft Miner,"",,Ghosted in Cryopod,00:32
5072,50105,Roman Larum,00:00,Paramedic,"",,Cryopod,00:50
5073,50105,Sharon Nash,00:00,Test Subject,"",,Cryopod,00:58
5074,50105,Kris Merdrod,00:00,Atmospheric Technician,"",,Ghosted,01:03
5075,50105,maintenance drone (684),00:46,Cyborg,"",,Ghosted,01:12
5076,50105,Gregory Jones,00:00,Detective,"",,Cryopod,01:15
5077,50105,Richard Reed,00:00,Station Engineer,Thrall,{Thrall},Ghosted,01:17
5078,50105,Troy Orgail,00:00,Medical Intern,Thrall,{Thrall},Ghosted,01:17
5079,50105,Semen Jei Prolabsow,00:00,Chemist,"",,Ghosted,01:17
5080,50105,Hans Uberman,00:00,Security Officer,"",,Ghosted,01:17
5081,50105,Kaela Pratt,00:00,Station Engineer,Thrall,{Thrall},Ghosted,01:17
5082,50105,Dar'zahr,00:06,Medical Doctor,"",,Ghosted,01:17
5083,50105,Arthur Garland,00:00,Bartender,Thrall,{Thrall},Ghosted,01:18
5084,50105,Sergey Spasskiy,00:43,Barber,"",,Ghosted,01:18
5085,50105,Bailey Patel,00:00,Station Engineer,"",,Disconnected,00:00
5086,50105,Eve Vagrant,00:00,Medical Intern,"",,Disconnected,00:06
5087,50105,Jimbo Philips,00:01,Librarian,"",,Disconnected,00:14
5088,50105,Gregory Jones,00:00,Detective,"",,Disconnected,00:29
5089,50105,Sharon Nash,00:00,Test Subject,"",,Disconnected,00:29
5090,50105,Ink Void,00:29,Test Subject,"",,Disconnected,00:37
5091,50105,HOG-613,00:09,Cyborg,"",,Disconnected,00:47
5092,50105,Alroy Podkins,00:00,Medical Intern,"",,Disconnected,00:52
5093,50105,Toby Bush,00:05,Psychiatrist,"",,Disconnected,01:05
5094,50105,Raymond Mingle,00:11,Quartermaster,"",,Disconnected,01:14
5095,49706,Westerose Krieg,00:23,Atmospheric Technician,"",,Cryopod,01:01
5096,49706,Danny Roby,00:18,Security Cadet,"",,Cryopod,01:42
5097,49706,Connor Moore,00:03,Security Officer,"",,Cryopod,01:43
5098,49706,Johan Richards,00:10,Head of Security,"",,Disconnected,00:36
5099,49706,Lina the Unstoppable,00:00,MODE,Wizard,{Wizard},Disconnected,01:07
5100,49706,Rose Johnson,00:00,Chaplain,"",,Disconnected,01:12
5101,49706,Danny Roby,00:18,Security Cadet,"",,Disconnected,01:15
5102,49706,Mihail Kuravlev,01:17,Medical Doctor,"",,Disconnected,01:18
5103,49706,Lorenzo Day,00:00,Chemist,"",,Disconnected,01:45
5104,49696,Sirius Keter,00:00,Roboticist,"",,Cryopod,00:34
5105,49696,Gustavo Woodward,00:25,Medical Intern,"",,Cryopod,01:03
5106,49696,Homer Quinn,00:00,Cargo Technician,"",,Cryopod,01:53
5107,49696,Mario Parkinson,00:00,Research Director,"",,Disconnected,00:32
5108,49728,maintenance drone (602),01:37,Cyborg,"",,Disconnected,01:42
5109,49437,Aphelios Tildor,00:00,Test Subject,"",,Ghosted in Cryopod,00:00
5110,49437,Aphelios Tildor,00:00,Test Subject,"",,Cryopod,00:15
5111,49437,Lim Al-Kuds,00:00,Quartermaster,"",,Cryopod,00:15
5112,49437,Cassian Winton,00:00,Geneticist,"",,Cryopod,00:20
5113,49437,Cold Winds Of Winter,00:00,Scientist,"",,Ghosted,00:35
5114,49437,Jir'rim Rajrramr,00:03,Atmospheric Technician,"",,Cryopod,00:49
5115,49437,Jose Butterfill,00:00,Security Officer,"",,Cryopod,00:52
5116,49437,Unbelievable God,00:56,Chaplain`s staff,"",,Ghosted,01:04
5117,49437,Henry Dolton,00:31,Janitor,Revolutionary,{Revolutionary},Ghosted,01:27
5118,49437,Evgeniy Barabulka,00:00,Security Officer,"",,Ghosted in Cryopod,01:28
5119,49437,Yrtem Kingdarli,00:00,Security Cadet,"",,Cryopod,01:30
5120,49437,Hugo Duncan,00:00,Cyborg,"",,Ghosted,01:33
5121,49437,Kaylie Pennington,00:00,Shaft Miner,"",,Cryopod,01:37
5122,49437,Hans Uberman,00:00,Scientist,Revolutionary,{Revolutionary},Ghosted,01:40
5123,49437,Henry Dolton,00:31,Janitor,Revolutionary,{Revolutionary},Cryopod,01:41
5124,49437,Unbelievable God,00:07,Cyborg,"",,Disconnected,00:18
5125,49437,Kaylie Pennington,00:00,Shaft Miner,"",,Disconnected,00:40
5126,49437,Igor Zhe,00:57,Librarian,"",,Disconnected,01:03
5127,49437,Adam Sommer,00:12,Medical Doctor,Revolutionary,{Revolutionary},Disconnected,01:04
5128,49437,John Gardner,00:00,Recycler,Head Revolutionary,{Head Revolutionary},Disconnected,01:11
5129,49437,Kuriu Qlio'kaf,00:35,Xenoarchaeologist,"",,Disconnected,01:15
5130,49437,Kirill LLisenko,00:00,Animal,Revolutionary,{Revolutionary},Disconnected,01:16
5131,49437,Nikolas Snyder,00:00,Recycler,"",,Disconnected,01:20
5132,49437,Seymour Briggs,00:59,Test Subject,"",,Disconnected,01:23
5133,49437,Michael Goliafof,00:00,Virologist,"",,Disconnected,01:24
5134,49437,Amos Best,00:21,Quartermaster,"",,Disconnected,01:33
5135,49437,Tinara Nero,01:00,Security Cadet,"",,Disconnected,01:39
5136,49437,Alisa Don,00:00,Geneticist,"",,Disconnected,01:39
5137,49437,Jonathan Jozaf,00:00,Technical Assistant,"",,Disconnected,01:42
5138,49666,Yui Nisimura,00:04,Forensic Technician,"",,Ghosted in Cryopod,00:08
5139,49666,Fin MacDucke,00:00,Captain,"",,Cryopod,00:14
5140,49666,Mateo Dickinson,00:00,Internal Affairs Agent,"",,Ghosted in Cryopod,00:17
5141,49666,Gregory Jones,00:00,Shaft Miner,"",,Cryopod,00:18
5142,49666,podkid (35),00:16,"","",,Ghosted,00:19
5143,49666,podkid (35),00:16,"","",,Ghosted,00:23
5144,49666,Milosh Greenle,00:00,Security Officer,"",,Ghosted in Cryopod,00:24
5145,49666,Johnny Blade,00:00,Medical Intern,"",,Cryopod,00:28
5146,49666,Zayden Fiddler,00:00,Security Officer,"",,Cryopod,00:31
5147,49666,maintenance drone (322),00:28,Cyborg,"",,Ghosted,00:39
5148,49666,Yan Remi,00:10,Station Engineer,"",,Cryopod,00:39
5149,49666,podkid (35),00:16,"","",,Ghosted,00:39
5150,49666,Derek Muggings,00:17,Cargo Technician,"",,Cryopod,00:53
5151,49666,Artur Hanma,00:22,Test Subject,"",,Cryopod,00:54
5152,49666,Avtandil Sirikanovich,00:00,Warden,"",,Cryopod,00:58
5153,49666,podkid (35),00:16,"","",,Ghosted,01:05
5154,49666,podkid (35),00:16,"","",,Ghosted,01:07
5155,49666,Lynn Young,00:00,Head of Security,"",,Ghosted in Cryopod,01:07
5156,49666,mouse (861),01:08,Animal,"",,Ghosted,01:08
5157,49666,Dar'zahr,00:32,Janitor,"",,Cryopod,01:17
5158,49666,Mike Kemski,01:00,Station Engineer,"",,Cryopod,01:17
5159,49666,Ilya Melyi,00:00,Scientist,"",,Cryopod,01:25
5160,49666,Viktor Valentine,00:52,Research Director,"",,Ghosted,01:28
5161,49666,mouse (801),01:07,Animal,"",,Ghosted,01:29
5162,49666,BONK-BON,00:00,Clown,"",,Cryopod,01:29
5163,49666,Johnny Blade,00:39,Test Subject,"",,Cryopod,01:30
5164,49666,Harvey Schaeffer,00:00,Station Engineer,"",,Cryopod,01:31
5165,49666,Stanislav Brokk,00:02,Technical Assistant,"",,Cryopod,01:33
5166,49666,Max Karnikov,01:05,Security Cadet,"",,Cryopod,01:35
5167,49666,Anya Sonnaya,00:56,Geneticist,"",,Cryopod,01:37
5168,49666,Gregory Jones,00:00,Shaft Miner,"",,Disconnected,00:00
5169,49666,Alatar the Seething,00:00,MODE,Wizard,{Wizard},Disconnected,00:11
5170,49666,Stanislav Brokk,00:02,Technical Assistant,"",,Disconnected,00:25
5171,49666,Buddy Begbie Jr.,00:00,Test Subject,"",,Disconnected,00:28
5172,49666,Violet Velorum,00:00,Cyborg,"",,Disconnected,00:47
5173,49666,Anya Sonnaya,00:56,Geneticist,"",,Disconnected,01:00
5174,49666,Harvey Schaeffer,00:00,Station Engineer,"",,Disconnected,01:02
5175,49666,Johnathan Armstrong,00:00,Detective,"",,Disconnected,01:12
5176,49666,Adamantine Golem (414),01:04,default,"",,Disconnected,01:16
5177,49666,Max Karnikov,01:05,Security Cadet,"",,Disconnected,01:19
5178,49666,Isaiah Vader,00:00,Chief Medical Officer,"",,Disconnected,01:22
5179,49666,Jose Bell,01:03,Technical Assistant,"",,Disconnected,01:27
5180,49666,Dirk Siegrist,00:00,Medical Doctor,"",,Disconnected,01:28
5181,49666,Brodie McDonald,00:04,Chef,"",,Disconnected,01:28
5182,49708,Oni,00:10,Forensic Technician,"",,Ghosted in Cryopod,00:12
5183,49708,Shala'Raigar Nar Raina,00:00,Detective,"",,Cryopod,00:16
5184,49708,Gregory Norten,00:00,Chaplain,"",,Ghosted in Cryopod,00:34
5185,49708,Victor Blame,00:00,Scientist,"",,Ghosted,00:41
5186,49708,mouse (83),01:51,Animal,"",,Ghosted,01:53
5187,49708,maintenance drone (343),01:24,Cyborg,"",,Ghosted,01:57
5188,49708,Mon'sher Joshum,01:20,Paramedic,"",,Cryopod,02:03
5189,49708,mouse (506),02:09,Animal,"",,Ghosted,02:10
5190,49708,mouse (9),01:19,Animal,"",,Disconnected,01:41
5191,49708,Primary 5676,01:28,MODE,Cortical Borer,{Cortical Borer},Disconnected,01:59
5192,49708,Porter Blackburn,01:28,Chemist,"",,Disconnected,02:08
5193,49708,Danny Roby,01:17,Security Cadet,"",,Disconnected,02:18
5194,50034,Seamon Light,00:00,Virologist,"",,Ghosted,00:11
5195,50034,Nikolas Marcotte,00:00,Head of Personnel,"",,Cryopod,00:15
5196,50034,Vite Garcello,00:00,Security Officer,"",,Ghosted,00:29
5197,50034,Loo Nash,00:07,Scientist,"",,Ghosted,00:30
5198,50034,mouse (253),00:34,Animal,"",,Ghosted,00:39
5199,50034,Richard Reed,00:00,Station Engineer,"",,Ghosted,00:57
5200,50034,Jayden Fisher,00:00,Janitor,"",,Ghosted in Cryopod,01:18
5201,50034,Patches,00:00,Clown,"",,Cryopod,01:19
5202,50034,Karen,00:00,Test Subject,"",,Ghosted in Cryopod,01:40
5203,50034,maintenance drone (638),00:42,Cyborg,"",,Ghosted,01:44
5204,50034,Spike Miller,00:00,Technical Assistant,"",,Disconnected,00:09
5205,50034,HOG-617,00:22,Cyborg,"",,Disconnected,01:28
5206,50034,Miron,00:00,Cargo Technician,"",,Disconnected,01:32
5207,49668,Viktor Valentine,00:00,Recycler,"",,Ghosted in Cryopod,00:01
5208,49668,Tihikakatihitakah,00:00,MODE,Vox Raider,{Vox Raider},Ghosted,00:17
5209,49668,Jin Relo,00:00,Forensic Technician,"",,Ghosted in Cryopod,00:20
5210,49668,Maxoun Gymovic,00:00,Cyborg,"",,Ghosted,00:23
5211,49668,Drill Gnoos,00:00,Chemist,"",,Ghosted in Cryopod,00:27
5212,49668,Elizabeth Rubram,00:00,Paramedic,"",,Cryopod,00:36
5213,49668,Mateo Dickinson,00:00,Head of Security,"",,Ghosted in Cryopod,00:42
5214,49668,Suzzukh Isaajah,00:00,Security Officer,"",,Cryopod,00:42
5215,49668,Brodie McDonald,00:11,Recycler,"",,Cryopod,00:47
5216,49668,Karen,00:00,Chemist,"",,Cryopod,00:47
5217,49668,Leo Dimeling,00:42,Test Subject,"",,Ghosted in Cryopod,00:49
5218,49668,maintenance drone (697),00:53,Cyborg,"",,Ghosted,01:20
5219,49668,Shrishi Shaaar,00:59,Technical Assistant,"",,Cryopod,01:31
5220,49668,Arleen Morris,01:12,Cargo Technician,"",,Cryopod,01:36
5221,49668,maintenance drone (909),01:31,Cyborg,"",,Ghosted,01:41
5222,49668,Archie Moore,00:00,Cyborg,"",,Ghosted,01:42
5223,49668,Yatichi,00:00,MODE,Vox Raider,{Vox Raider},Disconnected,00:12
5224,49668,Hakichaha,00:00,MODE,Vox Raider,{Vox Raider},Disconnected,00:15
5225,49668,Banker,00:00,Clown,"",,Disconnected,00:35
5226,49668,Tachayachachakayachi,00:00,MODE,Vox Raider,{Vox Raider},Disconnected,00:37
5227,49668,mouse (712),00:55,Animal,"",,Disconnected,01:00
5228,49668,mouse (808),00:30,Animal,"",,Disconnected,01:05
5229,49668,Sybil Gronko,00:15,Mime,"",,Disconnected,01:12
5230,49668,M.E.M.E.,00:00,AI,"",,Disconnected,01:13
5231,49668,maintenance drone (159),01:14,Cyborg,"",,Disconnected,01:25
5232,49668,mouse (367),01:21,Animal,"",,Disconnected,01:31
5233,49444,Jir'rim Rajrramr,00:00,Cargo Technician,"",,Cryopod,00:44
5234,49444,John Parker,00:13,Chef,"",,Cryopod,00:46
5235,49444,Rina Kotletova,00:00,Medical Doctor,"",,Cryopod,01:16
5236,49444,Bondrud Summy,00:00,Medical Intern,"",,Disconnected,00:22
5237,49444,Marcus Sealis,00:00,Janitor,"",,Disconnected,00:41
5238,49444,Ivan Strelkov,00:10,Head of Personnel,"",,Disconnected,00:53
5239,49444,Genadiy Tesla,00:00,Station Engineer,"",,Disconnected,01:13
5240,49444,Ulric Parker,00:00,Detective,"",,Disconnected,01:19
5241,49444,Artem Kotov,00:00,Cyborg,"",,Disconnected,01:22
5242,49444,Makskim Shomski,01:03,Xenoarchaeologist,"",,Disconnected,01:41
5243,49444,BOBA,00:00,Clown,"",,Disconnected,01:50
5244,49444,Mike Ward,00:00,Scientist,"",,Disconnected,01:51
5245,49308,Noelle Thompson,00:00,Chef,"",,Cryopod,00:51
5246,49308,Mr.Honky,03:43,Clown,"",,Ghosted,04:24
5247,49308,Bryan Lineman,03:18,Head of Personnel,"",,Cryopod,04:29
5248,49308,Mr.Honky,03:43,Clown,"",,Cryopod,04:38
5249,49308,Sachie Leech,01:57,Medical Doctor,"",,Cryopod,04:42
5250,49308,Edgar Wice,00:00,Station Engineer,"",,Cryopod,04:45
5251,49308,Alan Ward,05:15,Medical Doctor,"",,Ghosted,06:43
5252,49308,Korvo Forpean,04:12,Security Officer,"",,Ghosted,07:04
5253,49308,Korvo Forpean,04:12,Security Officer,"",,Cryopod,07:19
5254,49897,Richard Hawkins,00:00,Medical Intern,"",,Cryopod,00:19
5255,49897,Zayden Zoucks,00:00,Security Officer,"",,Cryopod,00:21
5256,49897,Ollan Yid,00:00,Warden,"",,Cryopod,00:23
5257,49897,Maya Foxova,00:00,Medical Intern,"",,Ghosted,00:27
5258,49897,Anna Stone,00:03,default,Zombie,{Zombie},Ghosted,00:43
5259,49897,podkid (646),01:01,"","",,Ghosted,01:02
5260,49897,Adam Browning Jr,00:00,Test Subject,Zombie,{Zombie},Ghosted,01:14
5261,49897,Ollan Yid,00:00,Warden,"",,Disconnected,00:02
5262,49897,Danny Roby,00:00,Xenobiologist,"",,Disconnected,00:05
5263,49897,Rulon Oboev,00:00,Clown,"",,Disconnected,00:08
5264,49897,Bryce Philips,00:08,Test Subject,"",,Disconnected,00:22
5265,49897,podkid (69),00:27,"","",,Disconnected,00:28
5266,49897,Lerry Pumpkins,00:00,Chaplain,"",,Disconnected,00:39
5267,49897,maintenance drone (326),00:44,Cyborg,"",,Disconnected,00:50
5268,49897,Cassian Winton,00:00,Medical Doctor,"",,Disconnected,00:52
5269,49897,Peter Briggs,00:00,Librarian,Zombie,{Zombie},Disconnected,01:00
5270,49897,Finn Mathews,00:00,Test Subject,Zombie,{Zombie},Disconnected,01:02
5271,49897,Loo Nash,01:06,Barber,"",,Disconnected,01:22
5272,49897,Duncan Ewing,00:00,Cyborg,"",,Disconnected,01:22
5273,49439,Evgeniy Barabulka,00:00,Technical Assistant,"",,Ghosted,00:14
5274,49439,Kris Merdrod,00:00,Atmospheric Technician,"",,Ghosted,00:15
5275,49439,Katyusha Morozova,00:00,Medical Doctor,"",,Cryopod,00:17
5276,49439,Max Woodward,00:00,Recycler,"",,Ghosted,00:18
5277,49439,Demian Norton,00:00,Medical Doctor,"",,Ghosted,00:21
5278,49439,Henry Dolton,00:00,Janitor,"",,Ghosted,00:21
5279,49439,Dmitriy Rovel,00:00,Geneticist,"",,Ghosted,00:22
5280,49439,mouse (728),00:25,Animal,"",,Ghosted,00:25
5281,49439,mouse (716),00:25,Animal,"",,Ghosted,00:26
5282,49439,mouse (263),00:28,Animal,"",,Ghosted,00:28
5283,49439,Denis Suvorov,00:00,Test Subject,"",,Ghosted,00:28
5284,49439,maintenance drone (124),00:28,Cyborg,"",,Ghosted,00:31
5285,49439,mouse (439),00:37,Animal,"",,Ghosted,00:37
5286,49439,Tony Barbiero,00:00,Station Engineer,"",,Disconnected,00:01
5287,49439,Lary Doger,00:00,Medical Doctor,"",,Disconnected,00:12
5288,49439,Kirill Vasanski,00:00,Detective,"",,Disconnected,00:20
5289,49439,Zayden Fiddler,00:00,Chef,"",,Disconnected,00:27
5290,49439,Noah Eckhardstein,00:20,Cargo Technician,"",,Disconnected,00:35
5291,49469,Shagan Rock'Shur,00:00,Test Subject,"",,Ghosted in Cryopod,00:00
5292,49469,Kaylie Pennington,00:00,Psychiatrist,"",,Ghosted in Cryopod,00:01
5293,49469,Shagan Rock'Shur,00:00,Test Subject,"",,Cryopod,00:14
5294,49469,Kaylie Pennington,00:00,Psychiatrist,"",,Cryopod,00:15
5295,49469,Makskim Shomski,00:20,Detective,"",,Cryopod,00:40
5296,49469,Carl Clebald,00:04,Research Director,"",,Cryopod,00:40
5297,49469,Maham'ru Jar'Mahar,00:00,Mime,"",,Cryopod,00:45
5298,49469,Gennady Whiteman,00:00,Captain,"",,Cryopod,00:52
5299,49469,Philipp Smith,00:22,Shaft Miner,"",,Cryopod,00:53
5300,49469,FRE-551,00:11,Cyborg,"",,Ghosted,00:53
5301,49469,Artem Kotov,00:45,Forensic Technician,Traitor,{Traitor},Cryopod,01:22
5302,49469,Evgeniy Barabulka,01:30,Medical Doctor,"",,Ghosted,01:39
5303,49469,Makskim Shomski,00:20,Detective,"",,Disconnected,00:24
5304,49469,Roberto Pinney,00:00,Warden,"",,Disconnected,00:31
5305,49469,Benjamin La Blanco,00:21,Chef,"",,Disconnected,01:00
5306,49469,Erick Maclagan,00:21,Test Subject,"",,Disconnected,01:00
5307,49469,Jay Miller,01:28,Janitor,"",,Disconnected,01:30
5308,49469,Alisa Don,00:00,Geneticist,"",,Disconnected,01:44
5309,49469,Adolph Nastain,00:14,Paramedic,"",,Disconnected,01:44
5310,49469,Noah Eckhardstein,00:02,Roboticist,"",,Disconnected,01:49
5311,49469,Ink Void,00:31,Security Cadet,"",,Disconnected,01:52
5312,50032,Trevor Wentzel,00:00,Medical Doctor,"",,Cryopod,00:15
5313,50032,Kirill Vasanski,00:00,Bartender,"",,Ghosted,00:23
5314,50032,Banker,00:00,Clown,"",,Cryopod,00:46
5315,50032,Max Russell,00:00,Scientist,"",,Ghosted in Cryopod,00:47
5316,50032,Li'quxpixli Lenienq'wik,00:00,Shaft Miner,"",,Ghosted,00:55
5317,50032,Nikolas Marcotte,00:00,Head of Personnel,"",,Ghosted,01:12
5318,50032,Patrick Kimball,00:00,Station Engineer,"",,Ghosted,01:16
5319,50032,mouse (679),01:17,Animal,"",,Ghosted,01:18
5320,50032,Nolap Tempest,00:00,Chef,"",,Disconnected,00:01
5321,50032,Dane Blackburn,00:00,Chef,"",,Disconnected,00:16
5322,50032,Frank Lloyd,00:00,Chaplain,"",,Disconnected,00:39
5323,50032,Denis Denisenko,00:00,Medical Doctor,"",,Disconnected,00:45
5324,50032,Samuel Todd,00:00,Xenoarchaeologist,"",,Disconnected,01:15
5325,49530,Melvyn Day,00:00,Test Subject,"",,Ghosted in Cryopod,00:00
5326,49530,Shagan Rock'Shur,00:00,Test Subject,"",,Ghosted in Cryopod,00:00
5327,49530,ANCL-315,00:04,Positronic Brain,"",,Ghosted,00:04
5328,49530,Melvyn Day,00:00,Test Subject,"",,Cryopod,00:14
5329,49530,Shagan Rock'Shur,00:00,Test Subject,"",,Cryopod,00:15
5330,49530,Jose Butterfill,00:00,Head of Personnel,"",,Cryopod,00:35
5331,49530,Dorothy Woodward,00:16,Internal Affairs Agent,"",,Cryopod,00:43
5332,49530,Jack MacAlister,00:00,Security Officer,"",,Cryopod,00:54
5333,49530,Andy Whiteman,00:41,Test Subject,"",,Cryopod,00:57
5334,49530,S'Shahir Mi'sshi,00:56,Technical Assistant,"",,Ghosted in Cryopod,01:02
5335,49530,Vadim Kapustin,00:00,Cyborg,"",,Ghosted,01:05
5336,49530,Leroy White,00:34,Medical Doctor,"",,Cryopod,01:14
5337,49530,Sarah Edwards,00:50,Forensic Technician,"",,Cryopod,01:16
5338,49530,S'Shahir Mi'sshi,00:56,Technical Assistant,"",,Cryopod,01:17
5339,49530,Mario Parkinson,01:04,Xenoarchaeologist,"",,Ghosted,01:23
5340,49530,Danny Roby,00:00,Medical Intern,Thrall,{Thrall},Cryopod,01:25
5341,49530,Yrtem Kingdarli,00:00,Test Subject,Thrall,{Thrall},Ghosted,01:27
5342,49530,Lars Patterson,00:00,Security Officer,Thrall,{Thrall},Ghosted,01:31
5343,49530,Mohamed McDonald,00:10,Test Subject,"",,Cryopod,01:37
5344,49530,Archie Moore,00:00,Detective,"",,Ghosted,01:41
5345,49530,Ilya Yakovlev,00:00,Roboticist,"",,Ghosted,01:41
5346,49530,John Anderson,01:11,Internal Affairs Agent,"",,Ghosted,01:41
5347,49530,Leon Churchill,00:00,Paramedic,"",,Ghosted,01:41
5348,49530,Bruce Green,00:37,Roboticist,Thrall,{Thrall},Ghosted,01:41
5349,49530,CLOWN,00:00,Clown,"",,Disconnected,00:03
5350,49530,Alpha,00:00,AI,"",,Disconnected,00:12
5351,49530,Jamal Freeman,00:00,Shaft Miner,"",,Disconnected,00:14
5352,49530,William O'Rourke,00:00,Research Director,"",,Disconnected,00:44
5353,49530,Renis Dagina,00:04,Barber,"",,Disconnected,00:51
5354,49530,Bailey Patel,00:00,Station Engineer,"",,Disconnected,00:59
5355,49530,Justin Burris,00:00,Bartender,"",,Disconnected,01:06
5356,49530,Janel Clarke,00:00,Station Engineer,"",,Disconnected,01:10
5357,49530,Kaela Pratt,00:00,Station Engineer,"",,Disconnected,01:19
5358,49530,Rachel Fanstein,01:31,Test Subject,"",,Disconnected,01:32
5359,49530,Lukas Wells,00:00,Test Subject,Thrall,{Thrall},Disconnected,01:38
5360,49530,Philipp Smith,00:00,Chaplain,Thrall,{Thrall},Disconnected,01:42
5361,50116,Ascent Of The Lord Of Dawn,00:22,Test Subject,"",,Cryopod,00:49
5362,50116,XIS-479,01:08,Cyborg,"",,Ghosted,01:36
5363,50116,Martin Vanleer,00:00,Station Engineer,"",,Disconnected,01:09
5364,49472,Anna Smith,00:00,Research Director,"",,Ghosted in Cryopod,00:10
5365,49472,Anna Smith,00:00,Research Director,"",,Cryopod,00:26
5366,49472,Kyle Moore,00:00,Test Subject,"",,Cryopod,00:52
5367,49472,Bobby Nyman,00:00,Security Officer,"",,Cryopod,00:57
5368,49472,Shade of Destra Shakit'ta,00:31,Shade,"",,Ghosted,00:58
5369,49472,Alfred Etter,00:00,Chemist,"",,Cryopod,01:11
5370,49472,Wadim Schulz,00:00,Chef,"",,Disconnected,00:00
5371,49472,Terrell Kemerer,00:00,Technical Assistant,"",,Disconnected,00:15
5372,49472,Jonathan Jozaf,00:14,Shaft Miner,"",,Disconnected,00:48
5373,49472,Alyx Stewart,00:28,Head of Personnel,"",,Disconnected,00:49
5374,49472,Brock Field,01:04,Mime,"",,Disconnected,01:05
5375,49472,Jung Prods,00:00,Station Engineer,"",,Disconnected,01:20
5376,49472,Janel Clarke,00:00,Technical Assistant,"",,Disconnected,01:21
5377,50174,Jesus Exery,00:00,Station Engineer,"",,Cryopod,00:22
5378,50174,Adam Sommer,00:00,Station Engineer,"",,Cryopod,00:33
5379,50174,Steven Koolen,00:00,Quartermaster,Revolutionary,{Revolutionary},Ghosted,00:53
5380,50174,Andre Slame,00:20,Test Subject,"",,Cryopod,01:02
5381,50174,Ray'ner Rho'des,00:00,Paramedic,"",,Ghosted in Cryopod,01:18
5382,50174,Marcos Donkin,01:07,Test Subject,"",,Cryopod,01:26
5383,50174,Jason Snyder,00:00,Test Subject,"",,Ghosted in Cryopod,01:27
5384,50174,Maya Foxova,00:53,Forensic Technician,"",,Ghosted,01:33
5385,50174,Garavim Broderbeck,00:33,Shaft Miner,"",,Ghosted,01:35
5386,50174,JRD-969,00:14,Cyborg,"",,Ghosted,01:35
5387,50174,Allen Gray,00:00,Detective,"",,Ghosted,01:38
5388,50174,Gray,01:27,Shaft Miner,"",,Ghosted,01:38
5389,50174,Aurelius Aquilimus,01:10,Test Subject,"",,Ghosted,01:38
5390,50174,Albina Steinau,01:16,Station Engineer,"",,Ghosted,01:39
5391,50174,Jose Butterfill,00:00,Security Officer,"",,Ghosted,01:39
5392,50174,maintenance drone (638),01:24,Cyborg,"",,Ghosted,01:41
