id,root_id,crewscore,rating,stuffshipped,stuffharvested,oremined,researchdone,eventsendured,powerloss,mess,meals,disease,deadcommand,arrested,traitorswon,roleswon,allarrested,opkilled,disc,nuked,destranomaly,rec_antags,crew_escaped,crew_dead,crew_total,crew_survived,captain,powerbonus,messbonus,deadaipenalty,foodeaten,clownabuse,richestname,richestjob,richestcash,richestkey,dmgestname,dmgestjob,dmgestdamage,dmgestkey
1,49772,4164,Promotions for Everyone,7,24,0,51,0,0,325,7,0,0,0,0,0,0,0,0,0,0,0,5,1,16,8,"",1,0,0,35,0,Gatatikikichakiya,Atmospheric Technician,1570,FaH3uJIb,"","",0,""
2,49854,2365,Promotions for Everyone,0,0,82,7,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,7,2,12,9,"",1,0,0,22,0,Jose Butterfill,Head of Personnel,1472,Peperspray,"","",0,""
3,49770,-2546,You're All Fired,0,0,811,7,0,118,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,"",0,0,0,1,0,Colton Moore,Shaft Miner,240,Robicod,"","",0,""
4,49780,912,Lean Mean Machine Thirteen,0,0,2448,7,0,51,166,0,0,0,0,0,0,0,0,0,0,0,0,8,1,19,12,"",0,0,0,15,0,Tate Hussain,Shaft Miner,4240,Solaridze,"","",0,""
5,49777,2122,Promotions for Everyone,0,157,863,53,0,1,113,16,0,0,0,0,0,0,0,0,0,0,0,13,3,17,16,"",0,0,0,39,6,Harvey Powers,Head of Security,1425,CTpacTHblu JluHb,"","",0,""
6,49783,4632,Promotions for Everyone,1,0,0,72,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"",1,0,0,24,0,"","",0,"","","",0,""
7,49902,2261,Promotions for Everyone,0,0,394,7,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,"",1,0,0,1,0,Anna Smith,Research Director,250,"","","",0,""
8,49853,2720,Promotions for Everyone,0,0,95,7,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,"",1,0,0,0,0,Brittany Ray,Research Director,500,Individuum135,"","",0,""
9,49881,4707,Promotions for Everyone,0,0,1849,7,0,0,117,23,0,0,0,0,0,0,0,0,0,0,0,6,0,9,7,"",1,0,0,21,7,Alex King,Chief Engineer,8450,Rombik,"","",0,""
10,49882,5586,Ambassadors of Discovery,1,7,1323,45,0,0,79,22,0,0,0,0,0,0,0,0,0,0,0,12,0,16,15,{Kane Thompson},1,0,0,23,0,Jose Butterfill,Head of Personnel,1448,Peperspray,Sivean Doulson,Shaft Miner,3,Sivean
11,49852,7042,Ambassadors of Discovery,1,0,4111,12,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,"",1,0,0,18,0,Derreck Milne,Paramedic,1860,Non.sugar,Ikitatikichi,Xenoarchaeologist,0,Prodocopter
12,49879,2829,Promotions for Everyone,0,0,411,7,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,{Pakon Rethur},1,0,0,4,1,Colton Moore,Xenoarchaeologist,1330,Robicod,Colton Moore,Xenoarchaeologist,28,Robicod
13,49771,5098,Ambassadors of Discovery,1,28,1069,71,0,0,924,4,0,0,0,0,0,0,0,0,0,0,0,8,0,16,12,"",1,0,0,55,0,Arleen Morris,Head of Personnel,1700,StepanZZZ,Johnny Edwards,Station Engineer,1,Steinbeck
14,49773,6850,Ambassadors of Discovery,8,31,1761,48,0,0,142,22,0,0,0,0,0,0,0,0,0,0,0,22,0,37,29,"",1,0,0,98,0,Tamsin Winton,Chef,6370,Shahmatist,Marks Jones,Chemist,1,Barakon
15,49774,3691,Promotions for Everyone,0,0,35,36,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,9,"",1,0,0,35,10,Jayce Snyder,Research Director,1690,Kalter228dead,Elizabeth Wayne,Roboticist,187,""
16,49778,4468,Promotions for Everyone,1,3,1072,60,0,0,492,2,0,0,0,0,0,0,0,0,0,0,0,0,2,47,39,"",1,0,0,14,2,"","",0,"","","",0,""
17,49782,278,Best of a Good Bunch,0,0,489,7,0,1,256,3,0,0,0,0,0,0,0,0,0,0,0,14,2,27,18,"",0,0,0,46,0,Oni,Detective,1065,Atomas,Marje Richards,Recycler,0,Chloe_Pricee
18,49776,4665,Promotions for Everyone,4,195,0,51,0,0,420,17,0,0,0,0,0,0,0,0,0,0,0,29,1,55,35,"",1,0,0,188,80,Erich Manstein,"",3960,ErizeUA,Ched Mark,Botanist,0,Rise_H4rd
19,49785,4232,Promotions for Everyone,0,1,3495,29,0,1,569,38,0,0,0,0,0,0,0,0,0,0,0,11,0,35,31,"",0,0,0,118,12,Al'tira Sh'konsen,Shaft Miner,2826,Mental eater,Georg Selinof,Scientist,0,Dojoan
20,49787,4186,Promotions for Everyone,5,5,1823,37,0,0,1487,22,0,0,0,0,1,0,0,0,0,0,0,0,0,26,25,"",1,0,0,24,0,"","",0,"","","",0,""
21,49813,1317,Promotions for Everyone,0,0,439,46,0,2,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,23,"",0,0,0,30,0,"","",0,"","","",0,""
22,49851,1301,Promotions for Everyone,0,0,1555,53,0,32,384,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,12,"",0,0,0,7,2,"","",0,"","","",0,""
23,49792,4191,Promotions for Everyone,0,89,0,54,0,0,473,31,0,0,0,0,0,0,0,0,0,0,0,12,0,35,19,"",1,0,0,133,39,Joseph Dreyfus,Chief Medical Officer,1485,Carpo22,Rodger Johnson,Botanist,0,Kotchan
24,49904,3083,Promotions for Everyone,2,1,3831,45,0,41,269,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,"",0,0,0,33,0,"","",0,"","","",0,""
25,49872,-1197,You're All Fired,0,0,0,7,0,18,117,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,{Harvey Powers},0,0,0,14,0,"","",0,"","","",0,""
26,49878,8623,Ambassadors of Discovery,1,36,3805,82,0,0,623,34,0,0,0,0,0,0,0,0,0,0,0,8,0,25,10,{Rafael Sunders},1,0,0,61,0,Jeff Armeter,Research Director,2000,Mrfr0zen,Rafael Sunders,Captain,16,Colonist
27,49794,3453,Promotions for Everyone,0,0,3458,7,0,1,210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,4,{Xander Morris},0,0,0,70,7,Mr.Honky,Clown,141,TheOrangeTim,"","",0,""
28,49877,-1670,You're All Fired,0,1,0,7,0,49,166,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,"",0,0,0,6,0,"","",0,"","","",0,""
29,49808,-615,A Waste of Perfectly Good Oxygen,0,8,535,7,0,32,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,"",0,0,0,18,8,"","",0,"","","",0,""
30,49781,7818,Ambassadors of Discovery,4,327,3026,68,0,0,665,63,0,0,0,0,0,0,0,0,0,0,0,29,3,71,46,"",1,0,0,364,50,Salvador Leach,Head of Personnel,1470,PhantomElite,Leonid Mebrinov,Quartermaster,25,Yafacepravda2
31,49779,6483,Ambassadors of Discovery,6,64,2343,52,0,0,829,29,0,0,0,0,0,0,0,0,0,0,0,30,2,64,46,"",1,0,0,68,168,Brycen Willey,Head of Security,960,Garviuss,Michael Badger,Botanist,0,HEYBadger here
32,49806,-491,A Wretched Heap of Scum and Incompetence,0,98,628,39,0,74,317,5,0,0,0,0,0,0,0,0,0,0,0,15,1,31,22,"",0,0,0,28,7,Sergey Labuda,Technical Assistant,2395,Wandermu,Adam Harrison,Shaft Miner,7,Homeless_ranger
33,49901,-3432,You're All Fired,1,44,2165,39,0,6,1791,48,0,0,0,0,0,0,0,0,0,172,0,4,21,66,32,{Gmyza James},0,0,0,48,23,Hasitihika,Xenobiologist,550,Vysserath,"","",0,""
34,49784,9045,Ambassadors of Discovery,1,78,5135,64,0,0,353,18,0,0,0,0,1,0,0,0,0,0,0,24,3,62,43,"",1,0,0,91,26,Ivan Dzasohov,Shaft Miner,1285,Zonador,Shak'Ket Hessa,Chemist,0,Stepansamp228pos
35,49865,1698,Promotions for Everyone,5,2,2019,7,0,2,408,2,0,0,0,0,1,0,0,0,0,0,0,12,2,38,24,"",0,0,0,61,30,Jacob Stroh,"",27810,NinjaPikachushka,Fsh'akk Tim,Janitor,0,TalDaRim
36,49811,4377,Promotions for Everyone,3,0,0,53,0,0,98,2,0,0,0,0,0,0,0,0,0,0,0,6,0,25,8,{Friedrich Von Klyains},1,0,0,52,0,Sigma O'Neill,Research Director,1485,MMDI,Ty Caldwell,Quartermaster,22,Solaridze
37,49788,-4121,You're All Fired,0,105,1698,22,0,22,699,0,0,0,0,0,0,0,0,0,0,0,0,1,21,46,21,{Myron Demetrios},0,0,0,3,4,Karen,Research Director,500,Refug,"","",0,""
38,49314,2106,Promotions for Everyone,0,78,0,51,0,1,102,41,0,0,0,0,0,0,0,0,0,0,0,17,0,20,21,{Gennady Whiteman},0,0,0,60,0,Field Of Flowers,Scientist,4280,Lazarev Vladimir,"","",0,""
39,49790,871,Lean Mean Machine Thirteen,10,186,2366,52,0,23,586,32,0,0,0,0,0,0,0,0,0,0,0,15,13,56,44,"",0,0,0,78,34,Lynn Young,Research Director,720,HeavenlyBlue,Petr Metelsky,Technical Assistant,18,Javeliin
40,49789,-1137,You're All Fired,1,6,1492,14,0,0,2385,6,0,0,0,0,0,0,0,0,0,254,0,9,14,44,20,{Gennady Whiteman},1,0,0,71,13,Kenneth Harrow,"",1260,Chef2020,Kenneth Harrow,"",0,Chef2020
41,49816,4671,Promotions for Everyone,9,0,569,54,0,0,348,6,0,0,0,0,0,0,0,0,0,0,1,15,3,49,22,{Gennady Whiteman},1,0,0,55,0,Xander Morris,Head of Personnel,1735,Vipo24,Elizabeth Rubram,Forensic Technician,23,DeadFan
42,49896,3662,Promotions for Everyone,4,31,2122,70,0,28,331,51,0,0,0,0,0,0,0,0,0,0,0,21,2,47,30,{Gennady Whiteman},0,0,0,75,13,Victor Blame,Security Officer,4310,D_vuar,Monte Roberts,"",8,Iygorsh
43,49791,6469,Ambassadors of Discovery,13,769,4380,55,0,6,445,24,0,0,0,0,0,0,0,0,0,0,0,28,6,61,45,"",0,0,0,197,23,Ivan Dzasohov,Shaft Miner,2430,Zonador,Robert Boyd,Station Engineer,51,Chutoad.
44,49793,4845,Promotions for Everyone,0,670,1020,33,0,0,635,60,0,0,0,0,0,0,0,0,0,0,0,10,1,42,18,"",1,0,0,54,0,Kshchis'sar Nsia,Paramedic,1000570,DarkDragos,Adam Browning Jr,Shaft Miner,18,Petrubator
45,49802,621,Lean Mean Machine Thirteen,5,35,1940,13,0,69,629,61,0,0,0,0,0,0,0,0,0,0,0,11,0,27,17,"",0,0,0,36,0,Salvador Leach,Research Director,8090,PhantomElite,Solveig Potter,Scientist,2,Rumpitur
46,49874,6184,Ambassadors of Discovery,12,58,4734,58,0,2,358,84,0,0,0,0,0,0,0,0,0,0,0,0,5,40,24,{Gennady Whiteman},0,0,0,107,0,"","",0,"","","",0,""
47,49873,3959,Promotions for Everyone,6,37,606,45,0,0,1214,36,0,0,0,0,0,0,0,0,0,0,0,22,2,67,38,{Mei Kiryuin},1,0,0,240,62,Petr Metelsky,Technical Assistant,2050,"",Petr Metelsky,Technical Assistant,0,""
48,49807,5897,Ambassadors of Discovery,5,832,1429,73,0,0,839,67,0,0,0,0,0,0,0,0,0,0,0,13,5,75,46,{Schmartz Secret},1,0,0,218,127,Calvin Wilson,Test Subject,1445,Kots222,Tamsin Winton,Security Cadet,0,""
49,49324,3895,Promotions for Everyone,4,0,3341,25,0,1,231,3,0,0,0,0,0,0,0,0,0,0,0,0,1,27,17,"",0,0,0,94,25,"","",0,"","","",0,""
50,49890,2369,Promotions for Everyone,5,618,4531,0,0,3,2100,7,0,1,0,0,0,0,1,0,0,0,5,30,7,79,54,{Keegan Hunt},0,0,0,195,15,Neya Brey,Medical Doctor,7062,Drondrik,Dominick Pycroft,Atmospheric Technician,21,Hwat1204
51,49786,-3183,You're All Fired,9,186,2963,47,0,11,1507,35,0,0,0,0,2,0,0,0,0,0,0,0,25,69,34,{Myron Demetrios},0,0,0,148,0,"","",0,"","","",0,""
52,49304,3091,Promotions for Everyone,0,0,433,7,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"",1,0,0,0,0,"","",0,"","","",0,""
53,49302,4038,Promotions for Everyone,0,58,1101,7,0,0,196,28,0,0,0,0,0,0,0,0,0,0,0,9,0,16,14,"",1,0,0,101,0,Bryan Lineman,Head of Personnel,4000,LoHigham,"","",0,""
54,49306,2659,Promotions for Everyone,0,0,0,7,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,"",1,0,0,3,0,Edgar Wice,Station Engineer,51340,NikMaestro,"","",0,""
55,49887,3394,Promotions for Everyone,0,40,461,7,0,0,87,9,0,0,0,0,0,0,0,0,0,0,0,9,0,15,14,{Helforetti Richer},1,0,0,38,7,Helforetti Richer,Captain,1753,Salvador_RU,Artem Kotov,Chemist,0,Fluffy_cat_510
56,49912,7631,Ambassadors of Discovery,5,76,1946,81,0,0,216,9,0,0,0,0,0,0,0,0,0,0,0,19,0,30,29,"",1,0,0,76,15,Jack Polson,Botanist,2780,Kaslo,Seymour Briggs,Test Subject,48,Kraken35436
57,49450,287,Best of a Good Bunch,1,0,25,7,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,5,{Curly Mens},0,0,0,14,0,Seymour Briggs,Roboticist,1080,Kraken35436,"","",0,""
58,49822,2806,Promotions for Everyone,0,0,0,40,0,0,434,33,0,0,0,0,0,0,0,0,0,0,0,5,3,31,14,"",1,0,0,65,13,Helen Knapp,Scientist,1028,Afiugs,Jhin Handa,Chaplain,57,Jhin Handa
59,49453,4439,Promotions for Everyone,0,0,1766,7,0,0,142,6,0,0,0,0,0,0,0,0,0,0,0,13,1,29,27,"",1,0,0,24,6,Zayden Fiddler,Recycler,3220,SergalCute,M'ark M'rshan,Paramedic,1,Morkleb
60,49319,-1178,You're All Fired,2,46,615,7,0,1,409,33,0,0,0,0,0,0,0,0,0,0,0,3,8,25,11,{Mihail Kuravlev},0,0,0,54,41,Carl Briner,"",950,Sherbnachoc,York,Clown,12,Dashatar
61,49903,-1978,You're All Fired,20,57,4044,38,0,74,3159,47,0,0,0,0,0,0,0,0,0,0,0,7,15,51,12,{Takbir Abbas},0,0,0,103,28,Takbir Abbas,Captain,2325,Antonkomissar_UA,Patrick Kimball,Security Officer,9,Gon501
62,49820,57,"Not Bad, but Not Good",0,0,557,7,0,28,120,0,0,0,0,0,0,0,0,0,0,0,0,20,1,28,25,"",0,0,0,16,0,Harvey Powers,Station Engineer,570,CTpacTHblu JluHb,Liam O'Shea,Chief Engineer,0,Onikuru
63,49825,1099,Promotions for Everyone,0,0,1130,7,0,2,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,"",0,0,0,3,0,"","",0,"","","",0,""
64,49311,2147,Promotions for Everyone,0,0,697,7,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,"",1,0,0,11,0,"","",0,"","","",0,""
65,49800,3332,Promotions for Everyone,2,36,296,7,0,0,220,17,0,0,0,0,0,0,0,0,0,0,0,11,0,16,16,{Myron Demetrios},1,0,0,56,22,Luke Roadman,Botanist,6345,Gaming Dog,"","",0,""
66,49459,190,Skillful Servants of Science,1,302,0,7,0,15,102,31,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,{Marcus Olphert},0,0,0,13,0,"","",0,"","","",0,""
67,49913,-1972,You're All Fired,0,0,0,7,0,37,72,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,{Alexander Sokolov},0,0,0,25,0,"","",0,"","","",0,""
68,49305,-357,A Wretched Heap of Scum and Incompetence,0,221,805,7,0,10,338,9,0,0,0,0,0,0,0,0,0,0,0,0,4,21,15,{Dorothy Woodward},0,0,0,75,0,"","",0,"","","",0,""
69,49875,9282,Ambassadors of Discovery,9,352,3983,59,0,0,478,66,0,0,0,0,0,0,0,0,0,0,0,26,2,55,37,{Yui Nisimura},1,0,0,181,3,Isaac Marke,Quartermaster,8251,Zero Inside,Hasitihika,Scientist,0,Vysserath
70,49312,10299,The Pride of Science Itself,5,598,4545,73,0,0,684,110,0,0,0,0,0,0,0,0,0,0,0,29,2,65,46,"",1,0,0,208,21,Wolter Kefier,Psychiatrist,4480,Snacks Man,Liam O'Shea,Research Director,0,Onikuru
71,49316,1352,Promotions for Everyone,0,26,40,47,0,1,229,27,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,{Persy Watersand},0,0,0,6,1,"","",0,"","","",0,""
72,49914,41,"Not Bad, but Not Good",0,0,50,7,0,9,99,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,10,{Helforetti Richer},0,0,0,4,68,Helforetti Richer,Captain,900,Salvador_RU,"","",0,""
73,49819,-2433,You're All Fired,0,1,328,7,0,0,247,0,0,0,0,0,0,0,0,0,0,200,0,1,21,35,10,"",1,0,0,19,17,Helen Knapp,Research Director,750,Afiugs,Helen Knapp,Research Director,6,Afiugs
74,49818,256,Best of a Good Bunch,17,112,2045,49,0,6,1566,30,0,0,0,0,0,0,0,0,0,0,0,28,15,81,54,{Myron Demetrios},0,0,0,175,16,Arthur Garland,Security Cadet,6250,Gulltheflyingworm,Alex Ermakov,Botanist,62,AlexSHIKHOV
75,49322,3097,Promotions for Everyone,16,7,2548,7,0,37,1258,5,0,0,0,0,0,0,9,0,0,0,0,9,4,35,13,"",0,0,0,38,0,Artem Byblikov,Xenoarchaeologist,760,HE_APTEM,Claude Morgan,Security Officer,65,MMDI
76,49871,-5175,Singularity Fodder,12,0,4061,17,0,0,4476,36,0,0,0,0,0,0,0,0,0,0,0,16,36,70,37,"",1,0,1,58,0,Hans Uberman,Xenobiologist,570,Vkjkfn,Morgan Lauffer,Chef,111,Golum1403
77,49919,4117,Promotions for Everyone,10,19,344,7,0,0,206,45,0,0,0,0,0,0,0,0,0,0,0,11,0,21,17,{Gennady Whiteman},1,0,0,55,0,Darren Gregory,"",1330,Reallyman231,Ruben Foster,Security Officer,18,JustChel
78,49797,-1481,You're All Fired,0,0,70,7,0,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"",0,0,0,0,0,"","",0,"","","",0,""
79,49884,296,Best of a Good Bunch,0,0,1798,10,0,5,272,4,0,0,0,0,0,0,0,0,0,0,0,14,6,39,27,"",0,0,1,14,0,Jose Butterfill,Chief Medical Officer,750,Peperspray,Danny Roby,Shaft Miner,1,23as23as
80,49464,1943,Promotions for Everyone,13,198,1159,46,0,10,779,12,0,0,0,0,1,0,0,0,0,0,0,0,2,44,39,{Sebastian Pivovarov},0,0,0,7,1,"","",0,"","","",0,""
81,49900,2485,Promotions for Everyone,1,1,0,7,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,3,"",1,0,0,54,34,Mark Murkenliebe,Detective,1755,Frohe_Ostern,"","",0,""
82,49473,-732,A Waste of Perfectly Good Oxygen,19,1016,1608,82,0,1,2241,26,0,0,0,0,0,0,0,0,0,0,0,16,22,57,23,{Troy Orgail},0,0,0,206,10,Aramsha Jarmack,Station Engineer,2130,Chikart,Norman Don,"",24,Intesus
83,49921,407,Best of a Good Bunch,3,0,0,7,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,6,{Helforetti Richer},0,0,0,24,0,Gleb Sobachkin,Recycler,1215,OrbDogg,"","",0,""
84,49796,2588,Promotions for Everyone,0,138,0,7,0,0,135,10,0,0,0,0,0,0,0,0,0,0,0,3,1,8,3,"",1,0,0,22,0,Hugo Bash,Recycler,120,Solaridze,Juan Williis,Test Subject,18,Moonlight7
85,49463,3953,Promotions for Everyone,10,1,1914,54,0,3,277,12,0,0,0,0,0,0,0,0,0,0,0,19,1,46,30,{Colten Weisgarber},0,0,1,87,46,Gra'Marra Li'irrka,Medical Intern,4300,Kemp_Ace,Noah Eckhardstein,Roboticist,21,2112g
86,50084,2645,Promotions for Everyone,3,0,45,7,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,"",1,0,0,8,0,"","",0,"","","",0,""
87,49674,3157,Promotions for Everyone,1,0,259,7,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,11,"",1,0,0,6,0,Loper Trofy,Station Engineer,1690,Nik_na_PC,"","",0,""
88,49474,2939,Promotions for Everyone,6,160,0,7,0,0,161,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,{Jimmi Homat},1,0,0,20,0,"","",0,"","","",0,""
89,49381,3485,Promotions for Everyone,0,0,850,7,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,7,"",1,0,0,17,0,Curly Mens,Research Director,1400,Arygal,"","",0,""
90,50092,777,Lean Mean Machine Thirteen,0,0,998,7,0,7,81,2,0,0,0,0,0,0,0,0,0,0,0,4,1,6,5,"",0,0,0,14,0,Hayden Pearsall,Research Director,920,Kalter228dead,Patrick Rowley,Station Engineer,0,Lupus9922
91,49910,-1140,You're All Fired,0,0,0,7,0,8,385,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1,"",0,0,0,14,25,Gelon Torn,Scientist,1899,Bodya Dent,"","",0,""
92,49801,-1724,You're All Fired,0,0,0,7,0,45,109,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,5,"",0,0,0,4,21,Chris Hice,Janitor,100,Solaridze,Skiddle,Clown,56,""
93,49470,2617,Promotions for Everyone,0,0,0,7,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"",1,0,0,0,0,"","",0,"","","",0,""
94,49906,822,Lean Mean Machine Thirteen,7,9,697,57,0,8,864,37,0,0,0,0,0,0,0,0,0,0,0,2,5,22,4,"",0,0,0,83,0,Issa Messa,Paramedic,4425,DarkFurrSss,"","",0,""
95,49885,6164,Ambassadors of Discovery,3,0,1653,58,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,9,"",1,0,0,21,16,Colton Moore,Chief Engineer,1750,Robicod,Colton Moore,Chief Engineer,6,Robicod
96,49855,-131,Outclassed by Lab Monkeys,0,0,0,7,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,"",0,0,0,18,0,Joseph Dreyfus,Chief Medical Officer,1680,Carpo22,Joseph Dreyfus,Chief Medical Officer,21,Carpo22
97,49923,1185,Promotions for Everyone,8,135,2215,55,0,24,1625,41,0,1,0,0,0,0,1,0,0,0,2,29,8,84,47,"",0,0,0,215,71,Johnny Blade,Warden,1499,112123qk,Leroy White,Mime,0,SS0804
98,49317,7265,Ambassadors of Discovery,11,220,5596,73,0,1,916,41,0,0,0,0,1,0,1,0,0,0,2,27,7,71,33,{Louis Whiteman},0,0,0,281,10,Sandro Lincoln,Shaft Miner,4280,Sniper310,Alexander Burger,"",145,Klumin
99,49925,3036,Promotions for Everyone,0,0,1096,7,0,0,80,12,0,0,0,0,1,0,0,0,0,0,0,0,2,18,19,"",1,0,0,1,0,"","",0,"","","",0,""
100,49858,2054,Promotions for Everyone,0,0,203,18,0,0,949,2,0,0,0,0,1,0,0,0,0,0,0,0,0,24,27,{Ferdinand Bellerofont},1,0,0,0,3,"","",0,"","","",0,""
101,49307,2939,Promotions for Everyone,5,316,330,58,0,0,552,11,0,0,0,0,0,0,0,0,0,0,0,17,9,41,25,{Bryan Riker},1,0,0,93,0,Bryan Riker,Captain,1800,Denis vasylev,Max Woodward,Chaplain,0,Speraax
102,49684,-759,A Waste of Perfectly Good Oxygen,0,0,0,7,0,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,"",0,0,0,6,0,"","",0,"","","",0,""
103,50090,-90,The Undesirables,0,0,0,7,0,7,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,"",0,0,0,1,0,Marcus Heisenberg,Head of Personnel,240,Alexstim,Marcus Heisenberg,Head of Personnel,148,Alexstim
104,49862,5740,Ambassadors of Discovery,0,81,4436,45,0,14,127,9,0,0,0,0,0,0,0,0,0,0,0,15,0,24,21,"",0,0,0,20,0,Alex King,Shaft Miner,3480,Rombik,"","",0,""
105,49911,2604,Promotions for Everyone,0,26,70,7,0,0,327,50,0,0,0,0,0,0,0,0,0,0,0,5,1,20,13,"",1,0,0,48,0,Sal Lord,Scientist,1185,KNoT94,Ruben Foster,Station Engineer,1,JustChel
106,49926,3888,Promotions for Everyone,14,27,1589,28,0,0,498,61,0,0,0,0,0,0,0,0,0,0,0,3,8,45,10,"",1,0,0,106,0,Xander Morris,Chief Engineer,1425,Vipo24,Colton Moore,Xenoarchaeologist,20,Robicod
107,49690,2842,Promotions for Everyone,0,22,40,10,0,0,155,12,0,0,0,0,0,0,0,0,0,0,0,3,0,16,7,"",1,0,0,39,0,Anna Smith,Research Director,34605,Lazarev Vladimir,Westerose Krieg,Atmospheric Technician,26,Tern0220
108,49860,4275,Promotions for Everyone,0,0,556,42,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,7,{Alexander Sokolov},1,0,0,15,0,Otto Schulz,Head of Personnel,1500,Hans32,Alexander Sokolov,Captain,1,Duke of Orkney
109,49889,4399,Promotions for Everyone,0,662,1126,41,0,0,314,69,0,0,0,0,0,0,0,0,0,0,0,14,6,32,25,{Helforetti Richer},1,0,0,60,33,K'haran Jartani,Botanist,19990,Sheoleo,Noah Eckhardstein,Chef,32,2112g
110,49404,-331,A Wretched Heap of Scum and Incompetence,0,0,199,16,0,22,210,7,0,0,0,0,0,0,0,0,0,0,0,3,1,14,4,"",0,0,0,33,0,Maynard Leech,Security Officer,780,"","","",0,""
111,49736,-866,A Waste of Perfectly Good Oxygen,4,0,2460,7,0,9,806,0,0,0,0,0,1,0,0,0,0,0,0,0,10,51,36,{Franc Lafyer},0,0,0,5,0,"","",0,"","","",0,""
112,49384,2519,Promotions for Everyone,0,1,101,7,0,0,78,7,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,"",1,0,0,4,0,"","",0,"","","",0,""
113,49380,3988,Promotions for Everyone,1,13,1486,7,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,"",1,0,0,27,0,Jimmi Homat,Scientist,3180,Skavy,"","",0,""
114,49738,7042,Ambassadors of Discovery,2,6,2810,42,0,0,79,9,0,0,0,0,0,0,0,0,0,0,0,14,0,34,23,"",1,0,0,55,20,Liam O'Shea,Chief Engineer,1661,Onikuru,Adolph Nastain,Paramedic,20,TheRisY
115,50143,287,Best of a Good Bunch,1,0,0,21,0,3,418,3,0,0,0,0,0,0,0,0,0,0,0,3,0,13,13,"",0,0,0,27,43,Liam O'Shea,Research Director,1655,Onikuru,"","",0,""
116,49927,6090,Ambassadors of Discovery,4,1,1806,61,0,0,317,10,0,0,0,0,1,0,0,0,0,0,0,37,3,65,56,"",1,0,0,36,41,Randy Best,Test Subject,8100,Iygorsh,M'ark M'rshan,Scientist,9,Morkleb
117,49856,4063,Promotions for Everyone,2,100,262,39,0,0,209,43,0,0,0,0,0,0,0,0,0,0,0,15,2,34,26,"",1,0,0,65,36,Kane Thompson,Chef,2650,OlderMan,Kakotika,Shaft Miner,0,GermanRUS
118,50139,-730,A Waste of Perfectly Good Oxygen,0,0,218,7,0,36,103,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"",0,0,0,2,0,"","",0,"","","",0,""
119,50155,-117,Outclassed by Lab Monkeys,2,0,0,7,0,15,132,6,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,"",0,0,0,18,3,Gleb Sobachkin,Medical Intern,5600,OrbDogg,"","",0,""
