owner_id,id,name,role_name,is_roundstart_role,type,victory,faction_name,mind_name,mind_ckey
742,2723,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (194),wopacpyckon
742,2724,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (495),ramiro181
742,2725,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (878),avande
742,2726,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (595),homelessranger
742,2727,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (64),grozaandgrom
742,2728,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (983),blamburg
742,2729,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (512),homelessranger
742,2730,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (269),drondrik
742,2731,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien queen (64),artemvoid
742,2732,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (191),mefistomad
742,2733,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (579),valois
742,2734,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (263),sivean
742,2735,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (894),drondrik
742,2736,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (335),bubblezzzzz
742,2737,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (146),wopacpyckon
742,2738,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (73),maximalist
742,2739,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien hunter (797),mefistomad
742,2740,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (46),maximalist
742,2741,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (999),bubblezzzzz
742,2742,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (927),drondrik
742,2743,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (256),wopacpyckon
742,2744,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (59),maximalist
742,2745,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (443),maximalist
742,2746,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (525),wopacpyckon
742,2747,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (114),drondrik
742,2748,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (996),valois
742,2749,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (527),kenshy4420
742,2750,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (581),drondrik
742,2751,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (803),bubblezzzzz
742,2752,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (321),kenshy4420
742,2753,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (635),maximalist
742,2754,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (586),drondrik
742,2755,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (920),sivean
742,2756,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (649),maximalist
742,2757,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (913),kenshy4420
742,2758,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (775),bubblezzzzz
742,2759,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (122),sivean
742,2760,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (497),drondrik
742,2761,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (466),kenshy4420
742,2762,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (589),hexo4yxa
742,2763,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (748),wopacpyckon
742,2764,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (246),hexo4yxa
742,2765,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (459),kenshy4420
742,2766,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (989),bubblezzzzz
742,2767,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (397),sivean
742,2768,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (295),lucius666kain
743,2769,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Dominick Addison,m104
743,2770,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Marks Jones,barakon
744,2771,Cult Harbinger,Cultist,1,/datum/role/cultist/leader,1,Cult Of Blood,Shak'Ket Hessa,stepansamp228pos
744,2772,Cultist,Cultist,1,/datum/role/cultist,1,Cult Of Blood,Shagan Rock'Shur,kenshy4420
744,2773,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Mr.Honky,theorangetim
744,2774,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Sam Bravo,puzoslav
744,2775,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,familiar of Nar-Sie XV,dellasloan
744,2776,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,familiar of Nar-Sie XIV,nikmaestro
744,2777,Cult Harbinger,Cultist,1,/datum/role/cultist/leader,1,Cult Of Blood,Harvey Powers,ctpacthblujluhb
744,2778,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,familiar of The Geometer of Blood XI,theorangetim
744,2779,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,familiar of Nar-Sie VI,aktano
744,2780,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,familiar of Nar-Sie IX,kosmokykyrysa
746,2781,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Space Fox,foxedhuman
747,2782,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Anna Belko,mrriviolt
748,2783,Changeling,Changeling,1,/datum/role/changeling,1,Changeling Hivemind,Artemida Byblikova,heaptem
748,2784,Changeling,Changeling,1,/datum/role/changeling,1,Changeling Hivemind,Mri'sh Maru'sh'ish,grozaandgrom
748,2785,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Roberto Scott,precisionandgrace
748,2786,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Salvador Leach,phantomelite
748,2787,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Illia Bronson,mefistomad
748,2788,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Albina Steinau,m1sery
748,2789,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,SUPERSUS,m104
749,2790,Traitor,Traitor,0,/datum/role/traitor/syndcall,1,Traitor,Jeremy Lloyd,androbetel
750,2791,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Petr Metelsky,colonist
750,2792,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Artyom Aden,artemvoid
750,2793,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Leroy White,ss0804
750,2794,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Yan Remi,yan704
750,2795,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Denis Denisenko,denisenko
750,2796,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Lim Al-Kuds,steklianniiork
750,2797,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Alex Ermakov,alexshikhov
750,2798,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Shivi Soha'ru,duckdok
750,2799,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Keegan Blessig,krasilnickoffdima
750,2800,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Morgan Lauffer,golum1403
750,2801,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Alessandro Gagliardi,steklianniiork
750,2802,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Albina Steinau,m1sery
750,2803,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Georg Selinof,dojoan
750,2804,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Steven Koolen,wyrmp
750,2805,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Derreck Milne,nonsugar
750,2806,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Justin Burris,zumroom
750,2807,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Olban Deer,blameyourself
750,2808,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Weston Lewis,remichan
750,2809,Zombie,Zombie,0,/datum/role/zombie,1,Zobmies,Stefan Ray,phoenixkarel
751,2810,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Maya Foxova,foxedhuman
751,2811,Traitor,Traitor,1,/datum/role/traitor,1,Traitor,Harvey,ctpacthblujluhb
752,2812,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Jhin Handa,jhinhanda
752,2813,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Albina Djamaeva,mauzer98
753,2814,Cult Harbinger,Cultist,1,/datum/role/cultist/leader,1,Cult Of Blood,Steven Koolen,wyrmp
753,2815,Cultist,Cultist,1,/datum/role/cultist,1,Cult Of Blood,Hans Uberman,vkjkfn
753,2816,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Artemida Byblikova,heaptem
753,2817,Cult Harbinger,Cultist,1,/datum/role/cultist/leader,1,Cult Of Blood,Sergey Labuda,wandermu
753,2818,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Craig Ray,rockyeye
753,2819,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Andy Whiteman,gunkrest
753,2820,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Arleen Morris,stepanzzz
753,2821,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Dag Fetzer,bubblezzzzz
753,2822,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Georg Selinof,dojoan
753,2823,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Fitz Rathen,grzeus
753,2824,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (637),goeq
753,2825,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Artificer (653),lazarevvladimir
753,2826,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Wraith (172),blamburg
753,2827,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (450),astyw
753,2828,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (526),ss0804
753,2829,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (865),foxiq
753,2830,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Juggernaut (981),yan704
753,2831,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (941),colonist
753,2832,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Artificer (419),goeq
753,2833,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Harvester (639),froheostern
753,2834,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Artificer (837),nuardan
753,2835,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Wraith (192),qwxizx
753,2836,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Proteon (892),astyw
753,2837,Cultist,Cultist,0,/datum/role/cultist,1,Cult Of Blood,Wraith (733),astyw
754,2838,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Joe Jab,aninihka
755,2839,Traitor,Traitor,1,/datum/role/traitor,1,Traitor,Arleen Morris,stepanzzz
757,2840,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Janelle Baxter,kurvoattano
758,2841,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Isaac Carmichael,drcrawler
759,2842,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Mendl&#39; Pendal&#39;,avande
760,2843,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Catherine Carmichael,kurvoattano
760,2844,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Toby Bush,tobybon
760,2845,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Max Basaev,starmoore
761,2846,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Viginty Tres,lijard
761,2847,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Lily Mull,individuum135
761,2848,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Jason Snyder,xazard
761,2849,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Kane Mildred,foxiq
761,2850,Changeling,Changeling,1,/datum/role/changeling,0,Changeling Hivemind,Dominick Pycroft,shootnik01
762,2851,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Gatatikikichakiya,fah3ujib
763,2852,Traitor,Traitor,1,/datum/role/traitor,0,Traitor,Liam O'Shea,onikuru
765,2853,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Maboka,heavenlyblue
765,2854,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Voland,javeliin
765,2855,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Boccob the Powerful,serloret
765,2856,Slave,Slave,0,/datum/role/slave,0,Wizard Federation,Artificer (428),phantomelite
765,2857,Slave,Slave,0,/datum/role/slave,0,Wizard Federation,Wraith (881),ward3n
766,2858,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Shao Oshiil,jacobmadson
767,2859,Cortical Borer,Cortical Borer,0,/datum/role/borer,1,Borer Hivemind,Primary 2410,malormorfin
767,2860,Cortical Borer,Cortical Borer,0,/datum/role/borer,0,Borer Hivemind,Primary 9564,fluffycat510
767,2861,Cortical Borer,Cortical Borer,0,/datum/role/borer,0,Borer Hivemind,Secondary 1990,javeliin
768,2862,Xenomorph,Xenomorph,1,/datum/role/alien,1,Alien Hivemind,alien queen (759),heaptem
768,2863,Xenomorph,Xenomorph,1,/datum/role/alien,1,Alien Hivemind,alien drone (293),malormorfin
768,2864,Xenomorph,Xenomorph,1,/datum/role/alien,1,Alien Hivemind,alien sentinel (100),diman4ikol
768,2865,Xenomorph,Xenomorph,1,/datum/role/alien,1,Alien Hivemind,alien hunter (985),serloret
768,2866,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (615),xazard
768,2867,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (794),darkminikin
768,2868,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (372),wandermu
768,2869,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (451),lotark
768,2870,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien hunter (784),wandermu
768,2871,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (121),darkminikin
768,2872,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (60),darkminikin
768,2873,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (214),hwat1204
768,2874,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (91),serloret
768,2875,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (833),hwat1204
768,2876,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (357),balphagore
768,2877,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (745),xazard
768,2878,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (202),serloret
768,2879,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien drone (10),lotark
768,2880,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien sentinel (294),hwat1204
768,2881,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (313),balphagore
768,2882,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (266),saravan
768,2883,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (538),xazard
768,2884,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (106),nekitaayaya
768,2885,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien sentinel (551),balphagore
768,2886,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (426),nekitaayaya
768,2887,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (539),nekitaayaya
768,2888,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (884),tobybon
768,2889,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (780),grozaandgrom
768,2890,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (287),tobybon
768,2891,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (917),xazard
768,2892,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (998),tobybon
768,2893,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (1),drondrik
768,2894,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (358),diman4ikol
768,2895,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (448),tobybon
768,2896,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (7),grozaandgrom
768,2897,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (579),saravan
768,2898,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien hunter (389),drondrik
768,2899,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (646),darkdragos
768,2900,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (182),malormorfin
768,2901,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (193),saravan
768,2902,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (461),tobybon
768,2903,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (632),darkminikin
768,2904,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (164),silvershake
768,2905,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (825),xazard
768,2906,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (117),tobybon
768,2907,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien drone (814),diman4ikol
768,2908,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (658),serloret
768,2909,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien sentinel (452),saravan
768,2910,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien hunter (986),silvershake
768,2911,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (175),malormorfin
768,2912,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (523),mmdi
768,2913,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (865),heavenlyblue
768,2914,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien queen (504),mmdi
768,2915,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (365),heavenlyblue
768,2916,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (390),serloret
768,2917,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien sentinel (690),xazard
768,2918,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien hunter (816),stepansamp228pos
768,2919,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (996),jacobmadson
768,2920,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (59),mrveneficus
768,2921,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (884),mrveneficus
768,2922,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien queen (64),darkminikin
768,2923,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (292),jacobmadson
768,2924,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (450),darkdragos
768,2925,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (923),serloret
768,2926,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (372),darkdragos
768,2927,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (485),serloret
768,2928,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (308),jacobmadson
768,2929,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (114),xazard
768,2930,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (750),drondrik
768,2931,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (664),silvershake
768,2932,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (299),colonist
768,2933,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (575),wopacpyckon
768,2934,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (940),jacobmadson
768,2935,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (150),xazard
768,2936,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (596),heaptem
768,2937,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (625),diman4ikol
768,2938,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (574),silvershake
768,2939,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (282),colonist
768,2940,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (380),jacobmadson
768,2941,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (409),mrveneficus
768,2942,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (148),barzabelle
768,2943,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien drone (896),wopacpyckon
768,2944,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (285),saravan
768,2945,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (97),drondrik
768,2946,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (147),mrveneficus
768,2947,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (587),drondrik
768,2948,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (1),astyw
768,2949,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (806),darkminikin
768,2950,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (404),saravan
768,2951,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (538),mmdi
768,2952,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (282),saravan
768,2953,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (506),drondrik
768,2954,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (255),saravan
768,2955,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (79),astyw
768,2956,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien facehugger (365),mmdi
768,2957,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (954),darkminikin
768,2958,Xenomorph,Xenomorph,0,/datum/role/alien,1,Alien Hivemind,alien larva (232),saravan
770,2959,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Cyanide,grozaandgrom
770,2960,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,BLU,heavenlyblue
770,2961,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,KILLA,pioneer1024
770,2962,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Nick,malormorfin
770,2963,Emergency Responder,Emergency Responder,0,/datum/role/emergency_responder,1,Emergency Response Team,Fenix,hwat1204
771,2964,Nuclear Operative Leader,Nuclear Operative Leader,1,/datum/role/operative/leader,1,Syndicate Operatives,Toby Bush,tobybon
771,2965,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Hans Uberman,vkjkfn
771,2966,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Son Of Bucket,individuum135
771,2967,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Lily Stamos,kurvoattano
771,2968,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Archie Moore,silvershake
771,2969,Nuclear Operative,Nuclear Operative,1,/datum/role/operative,1,Syndicate Operatives,Lynn Young,heavenlyblue
772,2970,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Takirichi,mmdi
773,2971,Wizard,Wizard,1,/datum/role/wizard,0,Wizard Federation,Nobody,rombik
774,2972,Traitor,Traitor,0,/datum/role/traitor,0,Traitor,Ruben Foster,justchel
775,2973,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Chiyahahayatatiyaya,zeroinside
775,2974,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Hachachayayayachaticha,grozaandgrom
775,2975,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Yatakihiya,vkjkfn
775,2976,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tichahiyatiyahihaha,kurvoattano
775,2977,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Chakahchahachayayaya,tobybon
775,2978,Vox Raider,Vox Raider,1,/datum/role/vox_raider,1,Vox Shoal,Tichikah,engineerconager
776,2979,Traitor,Traitor,0,/datum/role/traitor,1,Traitor,Maxoun Gymovic,maxoun
