id,deaths_id,brute,fire,toxin,oxy,clone,brain
9249,10156,180.34,9,1,14.6667,0,0
9250,10157,199.4,0,0,14,0,0
9251,10158,244.9,0,0,1.33333,0,20
9252,10159,160,0,3,61.3333,0,0
9253,10160,0,240.5,0,0,0,0
9254,10161,208,0,0,10.3333,0,0
9255,10162,208,0,0,23.3333,0,0
9256,10163,0,200,0,0,0,0
9257,10164,224,0,0,1.33333,0,0
9258,10165,160.2,0,10.5,31.6667,0,0
9259,10166,200,0,0,0,0,0
9260,10167,0,0,0,0,0,20
9261,10168,40,160,0,0,0,0
9262,10169,221,0,0,0,0,0
9263,10170,215.8,0,0,1.33333,0,20
9264,10171,224,0,0,15.3333,0,0
9265,10172,208,0,0,1.33333,0,70
9266,10173,0,0,0,0,0,70
9267,10174,206.7,0,0,0,0,70
9268,10175,212,0,0,0,0,0
9269,10176,0,201,0,0,0,0
9270,10177,202,0,0,0,0,70
9271,10179,96,120,0,0,0,0
9272,10180,163,20,0,22.6667,0,0
9273,10181,89.2,0,0,21,0,0
9274,10182,53.4,0,0,0,0,70
9275,10183,0,201,0,0,0,20
9276,10184,128,0,0,0,0,0
9277,10185,200.1,0,0,0,0,70
9278,10186,124,0,0,76.3333,0,0
9279,10187,224,0,0,0.666667,0,0
9280,10188,232,0,0,0,0,70
9281,10189,224.4,0,0,1.33333,0,20
9282,10190,45.9,90,0,0,0,20
9283,10191,54.3,151.2,0,0,0,70
9284,10192,43,187.5,0,0,0,70
9285,10193,70,177,0,0,0,0
9286,10194,0,154.4,0,0,0,70
9287,10195,0,201,0,0,0,0
9288,10196,0,201,0,0,0,0
9289,10197,191.4,0,0,12.6667,0,20
9290,10198,118.8,86.5,0,0,0,0
9291,10199,16,184,0,0,0,0
9292,10200,68,135,0,0,0,0
9293,10201,64,138,0,0,0,0
9294,10202,206.7,0,0,0,0,20
9295,10203,82,117,0,3,0,0
9296,10204,0,0,0,0,0,70
9297,10205,0,201,0,0,0,0
9298,10206,47.6,154.4,0,0,0,0
9299,10207,6,195,0,0,0,0
9300,10208,0,201,0,0,0,0
9301,10209,0,201.2,0,0,0,0
9302,10210,178,45,0,0,0,0
9303,10211,150,80,0,0,0,70
9304,10212,160,84,0,0,0,0
9305,10213,264,18,0,0,0,0
9306,10214,160,51,0,0,0,70
9307,10215,38,202.6,0,0,0,0
9308,10216,96,114.5,0,1.33333,0,0
9309,10217,0,201,0,0,0,0
9310,10218,224,15,0,0,0,70
9311,10219,0,201,0,0,0,0
9312,10220,20,182.2,0,0,0,0
9313,10221,14,189,0,0,0,0
9314,10222,237.7,0,0,0,0,20
9315,10223,32,169,0,0,0,0
9316,10224,0,200.8,0,0,0,20
9317,10225,182,0,0,32.3333,0,0
9318,10226,64,165,0,0,0,0
9319,10227,242,0,0,0,0,70
9320,10228,0,201,0,0,0,0
9321,10229,0,201,0,0,0,0
9322,10230,160,40.6,0,0,0,0
9323,10231,0,201,0,0,0,70
9324,10232,0,201,0,0,0,0
9325,10233,211.4,0,0,0,0,70
9326,10234,84,117,0,0,0,0
9327,10235,0,202.2,0,0,0,0
9328,10236,0,201,0,0,0,0
9329,10237,85.2,116.9,0,0,0,20
9330,10238,138,64.1,0,0,0,0
9331,10240,50,0,40,118,0,0
9332,10241,0,201,0,0,0,0
9333,10244,0,201,0,0,0,0
9334,10245,0,0,0,0,0,70
9335,10246,0,201,0,0,0,70
9336,10247,58.4,2.4,0,0,0,0
9337,10248,0,201,0,0,0,0
9338,10249,270,0,0,0,0,70
9339,10250,0,0,0,0,0,70
9340,10251,0,257,0,0,0,20
9341,10252,0,14.8,0,0,0,70
9342,10253,92,141.9,0,0,0,20
9343,10254,32,61.9,0,0,0,70
9344,10255,0,201,0,0,0,0
9345,10256,199.5,3,0,0,0,0
9346,10257,0,201,0,0,0,0
9347,10258,200,109.2,0,0,0,70
9348,10259,0,93.8,0,0,0,70
9349,10260,0,201,0,0,0,20
9350,10261,200,47,0,0,0,70
9351,10262,50,46,0,0,0,70
9352,10263,128,111,0,0,0,0
9353,10264,0,201,0,0,0,0
9354,10265,0,201,0,0,0,70
9355,10266,0,201,0,0,0,0
9356,10267,0,201,0,0,0,0
9357,10268,0,201,0,0,0,0
9358,10269,240,0,0,0,0,0
9359,10270,270,50,0,0,0,70
9360,10271,0,201,0,0,0,0
9361,10272,0,201,0,0,0,20
9362,10273,4,0,0,0,0,70
9363,10274,0,201,0,0,0,0
9364,10275,0,0,0,0,0,70
9365,10276,0,201,0,0,0,0
9366,10277,0,201,0,0,0,70
9367,10278,0,201,0,0,0,0
9368,10279,242,0,0,0,0,0
9369,10280,0,201,0,0,0,0
9370,10281,172.8,0,0,38,0,0
9371,10282,0,201,0,0,0,0
9372,10283,0,201,0,0,0,20
9373,10284,0,201,0,0,0,0
9374,10285,243.7,10,0,0,0,20
9375,10286,0,201,0,0,0,0
9376,10287,136,104,0,0,0,20
9377,10288,0,201,0,0,0,0
9378,10289,0,56,0,0,0,70
9379,10290,0,201,0,0,0,70
9380,10291,0,201,0,0,0,0
9381,10292,210,15,0,0,0,0
9382,10293,20,0,0,0,0,70
9383,10294,0,201,0,0,0,0
9384,10295,0,201,0,0,0,0
9385,10296,0,201,0,0,0,0
9386,10297,0,201,0,0,0,20
9387,10298,64,138,0,0,0,0
9388,10299,136.5,66,0,0,0,0
9389,10300,643.4,0,0,0.666667,0,0
9390,10301,0,201,0,0,0,0
9391,10302,0,201,0,0,0,70
9392,10303,0,201,0,0,0,0
9393,10304,112,90,0,0,0,0
9394,10305,0,201,0,0,0,0
9395,10306,0,201,0,0,0,20
9396,10307,0,201,0,0,0,0
9397,10308,0,201,0,0,0,0
9398,10309,179.2,0,0,21.6667,0,35
9399,10310,0,201,0,0,0,0
9400,10311,160,80,0,0,0,20
9401,10312,0,201,0,0,0,0
9402,10313,0,201,0,0,0,70
9403,10314,81,130.1,0,0,0,20
9404,10315,0,50.1,0,0,0,70
9405,10316,0,201,0,0,0,0
9406,10317,0,201,0,0,0,0
9407,10318,0,201,0,0,0,20
9408,10319,0,201,0,0,0,0
9409,10320,0,201.2,0,0,0,0
9410,10321,52.8,178,0,0,0,0
9411,10322,0,201,0,0,0,0
9412,10323,51.2,158.1,0,0,0,70
9413,10324,0,201,0,0,0,0
9414,10325,0,201,0,0,0,70
9415,10326,0,201,0,0,0,0
9416,10327,128,120,0,0,0,20
9417,10328,0,201,0,0,0,0
9418,10329,0,201,0,0,0,20
9419,10330,0,201,0,0,0,0
9420,10331,0,201,0,0,0,0
9421,10332,0,201,0,0,0,0
9422,10333,0,201,0,0,0,70
9423,10334,0,201,0,0,0,0
9424,10335,0,201,0,0,0,0
9425,10336,224,0,0,2,0,0
9426,10337,0,201,0,0,0,20
9427,10338,0,201,0,0,0,0
9428,10339,190,18.6,0,0,0,20
9429,10340,50,14.9,0,0,0,70
9430,10341,0,0,0,0,0,70
9431,10342,0,201,0,0,0,0
9432,10344,0,201,0,0,0,0
9433,10345,0,201,0,0,0,70
9434,10346,0,201,0,0,0,0
9435,10347,0,201,0,0,0,0
9436,10348,0,201,0,0,0,0
9437,10349,0,201,0,0,0,20
9438,10350,0,0,40,160,0,0
9439,10351,0,0,137.6,62.6667,0,20
9440,10352,36,158,0,9.33333,0,0
9441,10353,303,0,0,0,0,0
9442,10354,77,54.2,0,69.5623,0,0
9443,10355,101.3,75.1,0,24.7608,0,0
9444,10356,0.9,109.1,0,92.3899,0,0
9445,10357,74.27,67.61,0,58.5623,0,38.2667
9446,10358,0,0,0,5,0,0
9447,10359,0,0,0,5,0,0
9448,10360,147.8,0,0,52.2,0,0
9449,10361,0,0,0,200,0,0
9450,10362,0,0,0,200,0,0
9451,10363,209.6,0,0,2,0,20
9452,10364,0.8,200,0,0.666667,0,0
9453,10365,0,0,43,27.3333,130,0
9454,10366,55.9,114.8,0,31,0,0
9455,10367,0,40.6,60.65,101,0,0
9456,10368,33.4,159,0,9.33333,0,0
9457,10369,0,0,2,0,0,0
9458,10370,15,0,78,109.667,0,0
9459,10371,37,0,0,163,0,0
9460,10372,7.6,44,142.72,13.6667,0,0
9461,10373,6.6,0,0,0,0,20
9462,10374,45,120,0,35.6667,0,0
9463,10375,81,107,8,6.66667,0,0
9464,10376,100,84,0,23.3333,0,0
9465,10377,0,190,0,12.6667,0,0
9466,10378,0,50,54,101,0,0
9467,10381,13,103.2,48,37.6667,0,0
9468,10382,9.7,104,51,37.6667,0,0
9469,10383,4.8,180,8,9.33333,0,0
9470,10384,0,0,75,125.333,0,0
9471,10385,0,50,81,69,0,0
9472,10386,0,165.2,11.5,33.6667,0,55.7866
9473,10387,0,200,3,16.6667,0,0
9474,10388,0,183.5,0,22.3333,0,0
9475,10389,0,135,0,66.6667,0,0
9476,10390,79.8,0,27.15,94.3333,0,20
9477,10391,0,39.9,0,0,0,0
9478,10392,0,35.1,0,0,0,0
9479,10393,0,201.7,0,4,0,0
9480,10394,0,200,0,2,0,70
9481,10395,0,198,0,17,0,0
9482,10396,11.9,0,159,30.6667,0,0
9483,10397,144.4,18,0,38,0,20
9484,10398,6.4,171.6,0,22,0,22.8089
9485,10401,0,0,0,0,0,20
9486,10402,0,0,180,23.5,0,0
9487,10403,46.6,0,10,1,0,0
9488,10404,34.6,0,10,1,0,0
9489,10405,30,0,0,0,0,0
9490,10406,0,0,0,200,0,0
9491,10407,0,37,60,110.667,0,0
9492,10408,129.8,18,34.65,22,0,0
9493,10409,11.5,50,0,1.33333,0,70
9494,10410,1.7,0,0,0,0,70
9495,10411,47.1,151.5,0,6.16667,0,0
9496,10412,0,50,0,0,0,0
9497,10413,225,0,0,0,0,0
9498,10414,0,96,36,76,0,0
9499,10415,213,0,0,1.33333,0,70
9500,10416,0,0,78,130,0,0
9501,10417,188,20,8.5,9.33333,0,20
9502,10418,0,0,75,128,0,0
9503,10419,0,156,0,46.242,0,0
9504,10420,0,0,87,119,0,0
9505,10421,0,85.5,41,81,0,0
9506,10422,0,0,84,119,0,32.9066
9507,10423,0,0,78,127.667,0,0
9508,10424,0,0,87,119,0,47.6977
9509,10425,0,114,59,33.3333,0,0
9510,10426,10,156,0,36.3333,0,0
9511,10427,32.8,158.8,0,14.6667,0,0
9512,10428,84,78,12,29.3333,0,0
9513,10429,0,86.5,68,46,0,0
9514,10430,0,50,54,101,0,0
9515,10431,134.6,0,0,22.1332,0,89.1978
9516,10432,69.4,0,0,22.1332,0,89.1978
9517,10433,10.9,18.3,0,13.1667,0,20
9518,10434,176.7,0,0,38.3333,0,0
9519,10436,20,0,0,0,0,0
9520,10438,0,56,0,0,0,0
9521,10439,260.5,0,0,6.16667,0,0
9522,10440,230.5,0,0,6.16667,0,0
9523,10443,0,0,190.5,12,0,3.33333
9524,10444,0,0,190.5,4,0,3.33333
9525,10447,0,0,1,53.5,0,0
9526,10448,0,0,1,53.5,0,0
9527,10449,260,80,0,0,0,0
9528,10450,142.8,0,0,60.6667,0,0
9529,10451,248.2,0,1,2.66667,0,20
9530,10452,215,18,0,4.63674,0,20
9531,10453,210,0,1,7.33333,0,0
9532,10454,84.8,0,94.5,22.6667,0,20
9533,10455,0,15,0,64.9297,0,0
9534,10456,0,12.7,0,64.9297,0,0
9535,10457,15,123,0,35.5441,0,0
9536,10458,10,129,15,0.666667,0,0
9537,10459,10,110.4,15,0.666667,0,0
9538,10460,0,0,0,200,0,0
9539,10461,167.9,0,0,32.3333,0,20
9540,10462,0,0,0,200,0,21.5556
9541,10463,11.5,0,0,188.667,0,21.5556
9542,10464,50,0,36,114.333,0,0
9543,10465,102.5,6,2,6,0,0
9544,10466,174.3,27,0,2.74663,0,20
9545,10467,0,184.1,15.1,2.66667,0,0
9546,10468,180.2,33,0,2.66667,0,20
9547,10469,34.1,163,0,4.66667,0,0
9548,10470,31.5,180.3,0,163.667,0,21.5556
9549,10471,5,111,54.15,33.3333,0,0
9550,10472,0,0,0,200,0,0
9551,10473,25,0,0,0,0,0
9552,10474,0,0,0,200,0,0
9553,10475,0,181,0,19,0,0
9554,10476,197.6,0,0,3.33333,0,0
9555,10477,199.2,0,0,3.33333,0,0
9556,10478,17.2,0,0,0,0,0
9557,10479,49.1,105,26.6,21.3333,0,20
9558,10480,0,0,0,200,0,0
9559,10483,0,159.7,0,40.3333,0,70
9560,10484,0,114,50,37.0223,0,0
9561,10485,0,165,0,35.1795,0,0
9562,10486,0,156,0,44.6667,0,0
9563,10487,0,260,0,0,0,0
9564,10488,0,153,0,47.9999,0,0
9565,10489,0,159,0,43.2646,0,0
9566,10490,118.8,65.6,9.125,8.66667,0,0
9567,10491,172.8,0,0,27.6667,0,20
9568,10492,172.4,0,13,15.3333,0,20
9569,10493,0,200,0,0,0,0
9570,10494,0,25.2,66,113,0,0
9571,10495,0,0,101,99.3333,0,0
9572,10496,33,168,0,0,0,0
9573,10497,0,0,0,0,0,20
9574,10498,0,110.1,59.15,34.3333,0,0
9575,10499,0,150,9.15,43.6277,0,0
9576,10500,0,0,56,31.3333,113,0
9577,10501,12.4,317,0,3.66667,0,0
9578,10502,0,259,0,3.66667,0,0
9579,10503,145,0,0,55.3333,0,70
9580,10504,0,0,0,200,0,0
9581,10505,0,114,53,36.7803,0,0
9582,10508,0,108.4,61,31.6667,0,0
9583,10509,0,249.3,0,3.66667,0,0
9584,10510,132,0,0,128,0,20
9585,10511,27,0,0,200,0,70
9586,10512,30.4,0,0,0,0,0
9587,10513,40,0,0,0,0,0
9588,10514,0,210,0,3.66667,0,70
9589,10515,0.8,0,0,0,0,0
9590,10517,0,0,0,21,0,70
9591,10518,166.7,0,15,24.3333,0,0
9592,10519,0,0,55,31.6667,114,0
9593,10520,55.2,137.2,0,9.33333,0,0
9594,10521,0,0,0,200,0,0
9595,10522,57.5,135,0,9.33333,0,0
9596,10523,0,0,54,19.3333,127,0
9597,10524,0,0,75,125.333,0,0
9598,10525,0,0,0,200,0,0
9599,10526,0,162,26.25,12.6667,0,0
9600,10527,0,162.1,26.25,12.6667,0,0
9601,10528,0,0,164,36.6667,0,0
9602,10529,0,40,0,0,0,0
9603,10530,0,15.6,69,121.022,0,0
9604,10531,210,21,0,1.33333,0,0
9605,10532,60,17.1,0,1.33333,0,0
9606,10533,90,159.6,0,2,0,0
9607,10534,0,153.6,0,2,0,20
9608,10535,0,117,50,33.8749,0,0
9609,10536,180,30,0,0,0,0
9610,10537,53,360,0,0,0,0
9611,10538,3.9,0,0,0,0,0
9612,10539,0,50,54,101,0,0
9613,10540,0,40,0,0,0,0
9614,10541,10,160,0,39.6667,0,0
9615,10542,205.2,0,0,4,0,0
9616,10543,180,0,0,22.6667,0,0
9617,10544,38,0,19,0,0,0
9618,10545,162.9,0,18.7,19,0,0
9619,10546,0,0,2,0,0,0
9620,10547,0,0,2,0,0,0
9621,10548,38,0,18,0,0,0
9622,10549,43,0,6,0,0,0
9623,10550,47,0,6,0,0,0
9624,10551,43,0,10.5,0,0,0
9625,10552,0,0,18,0,0,0
9626,10553,43.2,89.3,22.75,2,0,0
9627,10554,74.2,0,32.375,94.6666,0,0
9628,10555,160,0,0,47.6667,0,20
9629,10556,41,0,53.5,0,0,0
9630,10557,119,0,45.275,36,0,0
9631,10558,47,0,6,0,0,0
9632,10559,170,18,38.275,2,0,0
9633,10560,38,0,17,0,0,0
9634,10561,37,0,9,0,0,0
9635,10562,47.6,0,19,0,0,0
9636,10563,36,16,24,0,0,0
9637,10564,181.9,5.8,0,18.3385,0,0
9638,10565,142.3,58,3,0,0,0
9639,10566,43,21,40.5,16.7441,0,0
9640,10567,163.6,0,25,16,0,0
9641,10568,108.9,69,0,23.6667,0,0
9642,10569,184,0,0,19,0,20
9643,10570,40,0,15,0,0,0
9644,10571,41,0,10,0,0,0
9645,10572,20.4,156,24.78,4,0,0
9646,10573,140,40,0,23.3333,0,0
9647,10574,140,40,4,26.6668,0,0
9648,10575,170.7,29.8,0,1.33333,0,20
9649,10576,64.7,80,46.7,14.6667,0,0
9650,10577,0,170.6,0,35,0,0
9651,10578,209.3,0,0,0.666667,0,0
9652,10579,18.4,56.4,46.7,78.6667,0,56.4534
9653,10580,54,0,36,117,0,0
9654,10581,129.2,0,21.45,21.3333,0,0
9655,10582,46,0,34,0,0,0
9656,10583,242.1,0,0,30,0,20
9657,10584,0,0,12,38,0,0
9658,10585,101.8,32,10,57.6667,0,0
9659,10586,200.4,0,0,2.66667,0,70
9660,10587,43,0,37,0,0,0
9661,10588,184.4,0,0,24,0,0
9662,10589,73,35,27.75,13,0,0
9663,10590,40,0,34.5,0,0,0
9664,10591,60,0,13,20,0,0
9665,10592,60,0,12,51,0,0
9666,10593,38,0,26,0,0,0
9667,10594,18.4,56.4,46.7,78.6667,0,56.4534
9668,10595,40,0,23,0,0,0
9669,10596,79,0,34.5,43,0,0
9670,10597,0,50,54,97.3333,0,0
9671,10598,203.1,0,0,2.66667,0,70
9672,10599,140.1,38,22.375,4.66667,0,0
9673,10600,144,46.5,10,2,0,0
9674,10601,64,0,6,0,0,0
9675,10602,198.3,0,0,3.66667,0,0
9676,10603,160.6,37.5,0,2,0,20
9677,10604,64,105.1,8.475,25.0688,0,0
9678,10605,117.5,102,0,0.833333,0,0
9679,10606,37.1,141.4,0,23.3333,0,0
9680,10607,18,36.8,3,144.811,0,0
9681,10608,139.5,0,0,61.3334,0,20
9682,10609,200,0,0,0.666667,0,0
9683,10610,200,0,0,0.666667,0,70
9684,10611,42,8.9,38.5,48.8065,0,0
9685,10612,105.1,0,33.75,57.3621,0,20
9686,10613,205,120,99,0,0,0
9687,10614,0,125,57,21.3333,0,0
9688,10615,0,111,59,32.6667,0,0
9689,10616,0,0,74.5,128,0,0
9690,10617,198.8,0,0,1.33333,0,0
9691,10618,125,69,0,8.66667,0,0
9692,10619,131.9,0,0,68.5,0,70
9693,10620,200.2,2,0,1.33333,0,20
9694,10621,127.9,64.8,0,7.33333,0,0
9695,10622,320,0,0,0,0,0
9696,10623,400,0,0,0,0,0
9697,10625,0,0,0,0,0,70
9698,10626,325,0,0,0,0,0
9699,10628,201.4,0,0,7.81683,0,70
9700,10632,0,153,0,47.3877,0,0
9701,10633,125.3,63,4,9.33333,0,0
9702,10634,11.6,180.8,0,9.33333,0,0
9703,10635,59.6,73.3,0,69.3798,0,0
9704,10636,96,98,0,9.33333,0,0
9705,10637,64.5,0,110.4,25.5,0,20
9706,10640,16.9,0,0,183.667,0,20
9707,10641,0,0,110.4,25.5,0,70
9708,10642,38,0,7.5,156,0,0
9709,10643,0,0,19,181,0,52.6311
9710,10646,129.8,21,21,38.3333,0,0
9711,10647,25.5,0,78.2999,96.9999,0,0
9712,10648,0,0,0,200,0,72.6311
9713,10649,0,280,8,4.33333,0,0
9714,10651,0,155.8,0,46.6667,0,0
9715,10652,148.8,0,0,58,0,70
9716,10653,40.6,160,0,0.666667,0,70
9717,10654,160,0,0,45.6667,0,70
9718,10655,0,120,49,35.3333,0,0
9719,10656,0,119.2,43,38.6667,0,0
9720,10657,154.2,0,0,55.5,0,140
9721,10658,35,159,0,9.33333,0,0
9722,10659,80.6,111,0,8.66667,0,0
9723,10660,0,153.7,5,44.1811,0,0
9724,10661,0,0,136.4,65.2127,0,0
9725,10662,138.5,0,1,61.6667,0,0
9726,10663,60.8,119.7,0,23.3333,0,0
9727,10664,140.7,0,0,59.6667,0,0
9728,10665,175.2,0,0,25.137,0,20
9729,10666,0,0,93,113.667,0,0
9730,10667,35.8,160,0,5.33333,0,20
9731,10668,0,208,0,0,0,70
9732,10669,0,0,110.933,90.3333,0,36.4267
9733,10670,86,24,0,91.3333,0,0
9734,10671,0,89.5,0,111.167,0,0
9735,10672,180.2,0,0,21.3333,0,0
9736,10673,201.1,0,0,15.3333,0,0
9737,10674,275,0,0,1.33333,0,20
9738,10675,0,114.9,57,33.3333,0,0
9739,10676,0,42,0,0,0,0
9740,10677,97.5,33.5,32,2.66667,0,20
9741,10678,78,116,0,7.33333,0,0
9742,10680,102,94.5,0,5.33333,0,0
9743,10681,227,0,0,0.666667,0,70
9744,10682,0,0,0,0.666667,0,70
9745,10683,0,0,4,0,0,20
9746,10684,187.6,0,0,11.6667,0,0
9747,10685,0,0,192.95,8,0,0
9748,10686,0,0,198,4.66667,0,0
9749,10687,30,0,0,0,0,0
9750,10688,201.6,0,0,5,0,0
9751,10689,0,50,54,101,0,0
9752,10690,100,0,5,98.6666,0,0
9753,10691,101.61,0,22,80,0,13.0845
9754,10692,247.6,0,0,2.66667,0,70
9755,10693,0,45,0,0,0,0
9756,10694,0,177.4,0,23.3333,0,0
9757,10695,3.3,138.3,1,58.7836,0,0
9758,10696,28,160,0,22.6667,0,0
9759,10697,0,212,0,3.66667,0,20
9760,10698,0,0,0,201,0,0
9761,10699,163.6,0,0,37.6666,0,70
9762,10700,0,0,0,200,0,0
9763,10701,99.8,0,11.75,97,0,0
9764,10702,180.2,0,0,21,0,0
9765,10703,0,0,0,38,0,70
9766,10704,65,78,0,9.33333,0,0
9767,10705,8.5,200,0,11.6667,0,0
9768,10706,0,0,0,0,200,0
9769,10707,0,22.4,66,116,0,0
9770,10708,21.6,156.1,2,20.6667,0,0
9771,10709,89.8,0,3.6,107.333,0,0
9772,10710,190,0,0,17.6667,0,0
9773,10711,0,250.6,0,34.3333,0,0
9774,10712,70,120,0,11.6667,0,0
9775,10713,0,0,1,22.6667,0,0
9776,10714,0,50,21,129,0,0
9777,10715,3.3,0,109,90,0,0
9778,10716,60,138,0,4.66667,0,0
9779,10717,106.2,87,0,7.33333,0,0
9780,10718,30.4,165,5,0,0,0
9781,10719,0,0,75,129,0,0
9782,10720,12,0,0,19.5,0,70
9783,10721,145.1,48,0,7.33333,0,20
9784,10724,0,188.2,12.3,7,0,0
9785,10725,69.3,116,6,10.3333,0,0
9786,10726,16.6,157.1,21.5,6.66667,0,0
9787,10727,8.9,165,0,26.6667,0,0
9788,10728,0,202,0,0,0,0
9789,10729,0,196,0,6.66667,0,0
9790,10730,0,195,0,7.33333,0,0
9791,10731,0,197,0,7.33333,0,0
9792,10732,10.2,184.5,0,6,0,0
9793,10733,0,0,0,200,0,0
9794,10734,20.1,171.6,4,6.66667,0,0
9795,10735,0,86.3,60.4748,53.7347,0,0
9796,10736,320,0,0,0,0,0
9797,10737,0,129,71,5.33333,0,0
9798,10738,0,56.8,50.5,97.6667,0,0
9799,10739,102.6,95,0,6,0,0
9800,10740,0,174.2,0,3,0,20
9801,10741,142,0,0,59.3333,0,0
9802,10742,115,0,0,85.6666,0,0
9803,10743,0,178.9,0,22.3333,0,0
9804,10744,0,212.8,0,3.33333,0,0
9805,10745,0,174.4,0,7.33333,0,0
9806,10746,25.5,102,0,18.1667,0,0
9807,10747,0,200,0,11.6667,0,0
9808,10748,292.5,31.7,3,16.3333,0,0
9809,10749,42,158.4,0,3.33333,0,0
9810,10750,42,192,0,11.6667,0,0
9811,10751,0,144,0,57.6667,0,0
9812,10752,0,144,0,57.6667,0,0
9813,10753,0,144,0,57,0,0
9814,10754,289.8,0,0,15.3333,0,0
9815,10755,0,160,0,61.6667,0,70
9816,10756,0,226.8,0,4.33333,0,0
9817,10757,240,0,0,2,0,0
9818,10758,235.3,0,0,11.3333,0,0
9819,10759,183.1,0,0,22.3333,0,20
9820,10760,233.7,0,0,22.3333,0,20
9821,10762,95.1,0,0,22.3333,0,70
9822,10763,57.1,0,0,22.3333,0,70
9823,10764,0,5,0,0,0,0
9824,10765,0,4.5,0,0,0,0
9825,10770,0,8.7,0,0,0,0
9826,10771,0,7.2,0,0,0,0
9827,10777,0,114,59,32.3333,0,0
9828,10778,4.8,0,0,0,0,0
9829,10779,4.8,0,0,0,0,0
9830,10780,7.2,236,0,3.66667,0,0
9831,10781,0,28.3,63,113.667,0,0
9832,10782,0,0,0,200,0,0
9833,10783,0,201.2,0,32,0,0
9834,10784,14.9,156,0,30.8988,0,0
9835,10785,47.2,147,0,7.33333,0,0
9836,10786,38.4,0,26,0,0,0
9837,10787,89.8,0,6,22.4205,0,0
9838,10788,37.2,0,32,0,0,0
9839,10789,206,0,0,1.33333,0,20
9840,10790,195.2,6,0,0,0,65.4845
9841,10793,189.1,0,0,12.6667,0,0
9842,10794,187.4,0,15,4.33333,0,0
9843,10795,168.5,0,0,31.6667,0,20
9844,10796,0,40,0,0,0,0
9845,10797,0,0,199.5,6.16667,0,0
9846,10798,45,0,32,0,0,0
9847,10799,7.9,184.7,0,9.33333,0,0
9848,10800,0,40,0,0,0,0
9849,10802,42,0,20,0,0,0
9850,10803,41.4,8,0,0,0,0
9851,10804,184.8,0,0,23.3333,0,20
9852,10805,110,0,0,91.3333,0,0
9853,10806,54,0,0,181.667,0,0
9854,10807,53.8,0,0,186.667,0,0
9855,10808,106,85.9,0,11,0,0
9856,10809,165.8,44.5,0,4,0,0
9857,10810,210.2,44.5,0,4,0,0
9858,10811,0,129.6,0,71,0,0
9859,10812,54,0,0,185.333,0,0
9860,10813,5,200,0,0,0,0
9861,10814,25,0,0,0,0,0
9862,10815,54,0,0,179.667,0,0
9863,10816,37,172,0,13,0,0
9864,10817,118,76,0,6.33333,0,0
9865,10818,180.8,0,0,19.6667,0,39.9378
9866,10819,49.9,35,42,81.6667,0,0
9867,10820,0,77.7,0,122.666,0,0
9868,10821,16.01,58.7,3,123.333,0,70
9869,10822,20.8,151.4,0,72.3333,0,0
9870,10823,0,45.2,0,0,0,70
9871,10824,74.8,0,0,119,18,58
9872,10825,0,181.3,0,21.6667,0,20
9873,10826,143,36,0,22,0,0
9874,10827,54,0,0,183.333,0,0
9875,10828,188.8,0,6,23,0,20
9876,10829,0,239.4,0,9.66667,0,0
9877,10830,200,0,0,0.666667,0,20
9878,10831,0,28.5,63,111,0,0
9879,10832,45.2,154,0,3.33333,0,0
9880,10833,217,0,0,2.66667,0,20
9881,10834,42,160,0,5.33333,0,20
9882,10835,191.9,48,0,7.33333,0,70
9883,10836,0,50,63,88.3333,0,0
9884,10837,189.6,0,7,58.3333,0,0
9885,10838,278.6,0,0,0.333333,0,70
9886,10839,221,0,0,0.666667,0,0
9887,10840,0,0,4,22,0,20
9888,10841,231.5,0,0,22.3333,0,70
9889,10842,6,187,0,22.6667,0,0
9890,10843,155.8,0,0,44.6667,0,20
9891,10844,0,40,0,0,0,0
9892,10845,0,160,0,55.6667,0,20
9893,10846,0,240,0,3.66667,0,70
9894,10847,23,162,0,15.8471,0,0
9895,10848,24.1,168.7,0,12.6667,0,0
9896,10849,0,126,36.2,39.6866,0,0
9897,10850,6,400,0,0,0,0
9898,10851,0,204,0,1.33333,0,20
9899,10852,0,174,0,29.196,0,0
9900,10853,0,47.5,57,98,0,0
9901,10856,55.5,14.6,0,196.667,0,0
9902,10857,36,0,0,170.315,0,0
9903,10858,79.6,100,0,22.6667,0,0
9904,10859,47.5,148.7,0,10,0,0
9905,10860,0,192,0,8.66667,0,0
9906,10861,61.2,139,0,0.666667,0,0
9907,10862,29.4,149.9,0,22.6667,0,0
9908,10863,40,0,138,27.3333,0,0
9909,10864,245,0,0,0.666667,0,0
9910,10865,0,135,18,47.3333,0,0
9911,10866,17.5,182.7,0,0,0,0
9912,10867,72,127.7,0,5.33333,0,0
9913,10868,0,0,60,148,0,0
9914,10869,0,129,65.5,7.66667,0,0
9915,10870,8.4,0,80,114,0,0
9916,10871,28.4,0,85,0,0,0
9917,10873,179.7,0,0,21.3333,0,20
9918,10874,0,0,160.3,40,0,0
9919,10875,0,0,182,18.6667,0,0
9920,10876,0,0,169.95,30.6667,0,40.5778
9921,10877,10,0,115.3,22.6667,60,60
9922,10878,29,0,37.2997,106.667,60,80
9923,10879,0,0,2,0,0,0
9924,10880,0,123,49,28.6667,0,0
9925,10881,0,0,92.3992,109,0,60.5778
9926,10882,0,0,0,20,0,0
9927,10883,204,0,0,11.6667,0,0
