id,uplink_info_id,cost,bundlename,item_type
3737,1227,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
3738,1227,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3739,1227,3,Explosive Implant,/obj/item/weapon/implanter/explosive
3740,1228,2,Camera Bug,/obj/item/device/camera_bug
3741,1228,7,Compressed Implant,/obj/item/weapon/implanter/storage
3742,1228,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3743,1228,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
3744,1228,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
3745,1229,7,Radioactive Microlaser,/obj/item/device/healthanalyzer/rad_laser
3746,1229,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
3747,1229,3,High Explosive Mine,/obj/item/mine
3748,1229,1,Sy-Code Book,/obj/item/weapon/syndcodebook
3749,1230,7,Compressed Implant,/obj/item/weapon/implanter/storage
3750,1230,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
3751,1231,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
3752,1231,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
3753,1231,1,Adaptive Cardboard Cutouts,/obj/item/weapon/storage/box/syndie_kit/cutouts
3754,1231,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
3755,1231,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
3756,1231,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
3757,1232,3,Strip gloves,/obj/item/clothing/gloves/black/strip
3758,1232,5,Energy Dagger,/obj/item/weapon/pen/edagger
3759,1232,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
3760,1232,2,Syndicate Donuts,/obj/item/weapon/storage/fancy/donut_box/traitor
3761,1232,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3762,1232,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
3763,1232,2,Syndicate Silencer,/obj/item/weapon/silencer
3764,1233,7,Compressed Implant,/obj/item/weapon/implanter/storage
3765,1233,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
3766,1233,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3767,1234,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3768,1234,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
3769,1236,3,High Explosive Mine,/obj/item/mine
3770,1236,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3771,1237,7,Radioactive Microlaser,/obj/item/device/healthanalyzer/rad_laser
3772,1237,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3773,1237,3,Strip gloves,/obj/item/clothing/gloves/black/strip
3774,1237,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3775,1237,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
3776,1237,1,Sy-Code Book,/obj/item/weapon/syndcodebook
3777,1237,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
3778,1240,7,Compressed Implant,/obj/item/weapon/implanter/storage
3779,1240,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3780,1240,1,Composition C-4,/obj/item/weapon/plastique
3781,1242,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
3782,1242,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
3783,1242,7,Compressed Implant,/obj/item/weapon/implanter/storage
3784,1242,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
3785,1242,4,Mulligan,/obj/item/weapon/reagent_containers/syringe/mulligan
3786,1243,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3787,1243,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
3788,1243,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
3789,1243,3,Explosive Implant,/obj/item/weapon/implanter/explosive
3790,1243,5,Energy Dagger,/obj/item/weapon/pen/edagger
3791,1243,6,Box of Throwing Weapons,/obj/item/weapon/storage/box/syndie_kit/throwing_weapon
3792,1244,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3793,1245,1,1 Telecrystal,/obj/item/stack/telecrystal
3794,1247,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3795,1247,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3796,1247,12,Hacked AI Law Upload Module,/obj/item/weapon/aiModule/freeform/syndicate
3797,1248,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3798,1249,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3799,1249,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3800,1251,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3801,1251,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
3802,1251,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3803,1253,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
3804,1253,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3805,1253,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
3806,1253,1,Composition C-4,/obj/item/weapon/plastique
3807,1253,1,Composition C-4,/obj/item/weapon/plastique
3808,1254,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
3809,1254,4,EMP Flashlight,/obj/item/device/flashlight/emp
3810,1254,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
3811,1254,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
3812,1254,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
3813,1254,1,Composition C-4,/obj/item/weapon/plastique
3814,1254,4,Syndicate Space Suit,/obj/item/weapon/storage/box/syndie_kit/space
3815,1254,3,Slipocalypse Clusterbang,/obj/item/weapon/grenade/clusterbuster/soap
3816,1254,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
3817,1254,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
3818,1254,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
3819,1254,4,Syndicate Space Suit,/obj/item/weapon/storage/box/syndie_kit/space
3820,1255,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3821,1255,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3822,1256,4,EMP Flashlight,/obj/item/device/flashlight/emp
3823,1256,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3824,1256,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
3825,1256,4,Syndicate Surgery Dufflebag,/obj/item/weapon/storage/backpack/dufflebag/surgery
3826,1256,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
3827,1256,3,Explosive Implant,/obj/item/weapon/implanter/explosive
3828,1257,7,Compressed Implant,/obj/item/weapon/implanter/storage
3829,1257,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
3830,1257,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3831,1257,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
3832,1257,1,1 Telecrystal,/obj/item/stack/telecrystal
3833,1257,5,Freedom Implant,/obj/item/weapon/storage/box/syndie_kit/imp_freedom
3834,1257,1,Composition C-4,/obj/item/weapon/plastique
3835,1257,4,Fake Bureucracy Set,/obj/item/weapon/storage/box/syndie_kit/fake
3836,1258,5,Chameleon-Projector,/obj/item/device/chameleon
3837,1258,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
3838,1258,1,Composition C-4,/obj/item/weapon/plastique
3839,1258,1,Composition C-4,/obj/item/weapon/plastique
3840,1258,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3841,1258,3,High Explosive Mine,/obj/item/mine
3842,1259,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3843,1259,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
3844,1259,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
3845,1259,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
3846,1259,5,5 Telecrystals,/obj/item/stack/telecrystal/five
3847,1259,5,5 Telecrystals,/obj/item/stack/telecrystal/five
3848,1259,1,1 Telecrystal,/obj/item/stack/telecrystal
3849,1259,1,1 Telecrystal,/obj/item/stack/telecrystal
3850,1261,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
3851,1261,7,Compressed Implant,/obj/item/weapon/implanter/storage
3852,1261,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3853,1261,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3854,1267,5,5 Telecrystals,/obj/item/stack/telecrystal/five
3855,1267,1,Composition C-4,/obj/item/weapon/plastique
3856,1267,8,Desert Eagle,/obj/item/weapon/gun/projectile/automatic/deagle/weakened
3857,1267,1,Composition C-4,/obj/item/weapon/plastique
3858,1268,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3859,1268,10,Standard Armor Set,/obj/item/weapon/storage/box/syndie_kit/cheap_armor
3860,1268,10,Tommygun,/obj/item/weapon/gun/projectile/automatic/tommygun
3861,1268,4,.45 ACP Tommygun Magazine,/obj/item/ammo_box/magazine/tommygunm45
3862,1268,5,Syndicate Medical Small Kit,/obj/item/weapon/storage/firstaid/small_firstaid_kit/combat
3863,1268,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
3864,1268,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3865,1268,1,Composition C-4,/obj/item/weapon/plastique
3866,1269,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3867,1269,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3868,1270,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3869,1270,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3870,1270,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
3871,1270,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3872,1270,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3873,1270,10,Standard Armor Set,/obj/item/weapon/storage/box/syndie_kit/cheap_armor
3874,1270,5,Syndicate Medical Small Kit,/obj/item/weapon/storage/firstaid/small_firstaid_kit/combat
3875,1270,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
3876,1270,2,Switchblade,/obj/item/weapon/switchblade
3877,1270,5,Syndicate Medical Small Kit,/obj/item/weapon/storage/firstaid/small_firstaid_kit/combat
3878,1270,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3879,1270,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3880,1270,1,Composition C-4,/obj/item/weapon/plastique
3881,1270,5,Syndicate Medical Small Kit,/obj/item/weapon/storage/firstaid/small_firstaid_kit/combat
3882,1270,1,Composition C-4,/obj/item/weapon/plastique
3883,1270,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3884,1270,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3885,1270,2,Switchblade,/obj/item/weapon/switchblade
3886,1270,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
3887,1270,1,Composition C-4,/obj/item/weapon/plastique
3888,1270,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
3889,1270,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
3890,1270,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
3891,1270,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3892,1270,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3893,1270,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3894,1270,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
3895,1270,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
3896,1270,10,Tommygun,/obj/item/weapon/gun/projectile/automatic/tommygun
3897,1270,4,.45 ACP Tommygun Magazine,/obj/item/ammo_box/magazine/tommygunm45
3898,1270,4,.45 ACP Tommygun Magazine,/obj/item/ammo_box/magazine/tommygunm45
3899,1271,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
3900,1271,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3901,1271,10,Standard Armor Set,/obj/item/weapon/storage/box/syndie_kit/cheap_armor
3902,1271,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3903,1271,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3904,1271,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
3905,1271,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3906,1271,2,Switchblade,/obj/item/weapon/switchblade
3907,1271,1,Military Belt,/obj/item/weapon/storage/belt/military
3908,1271,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3909,1271,1,Composition C-4,/obj/item/weapon/plastique
3910,1271,1,Composition C-4,/obj/item/weapon/plastique
3911,1271,5,Syndicate Medical Small Kit,/obj/item/weapon/storage/firstaid/small_firstaid_kit/combat
3912,1271,1,Composition C-4,/obj/item/weapon/plastique
3913,1271,1,Composition C-4,/obj/item/weapon/plastique
3914,1272,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3915,1272,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
3916,1272,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3917,1272,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
3918,1273,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3919,1273,4,Armor Set,/obj/item/weapon/storage/box/syndie_kit/light_armor
3920,1273,3,High Explosive Mine,/obj/item/mine
3921,1273,7,Compressed Implant,/obj/item/weapon/implanter/storage
3922,1274,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3923,1274,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3924,1274,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
3925,1274,3,Strip gloves,/obj/item/clothing/gloves/black/strip
3926,1274,5,Freedom Implant,/obj/item/weapon/storage/box/syndie_kit/imp_freedom
3927,1275,7,Compressed Implant,/obj/item/weapon/implanter/storage
3928,1275,5,Chameleon-Projector,/obj/item/device/chameleon
3929,1275,3,Strip gloves,/obj/item/clothing/gloves/black/strip
3930,1275,2,Syndicate Smokes,/obj/item/weapon/storage/fancy/cigarettes/cigpack_syndicate
3931,1275,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
3932,1276,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3933,1276,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3934,1276,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3935,1277,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
3936,1277,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
3937,1277,1,Composition C-4,/obj/item/weapon/plastique
3938,1279,5,Chameleon-Projector,/obj/item/device/chameleon
3939,1279,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
3940,1279,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
3941,1279,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3942,1279,3,Explosive Implant,/obj/item/weapon/implanter/explosive
3943,1279,3,Explosive Implant,/obj/item/weapon/implanter/explosive
3944,1280,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3945,1280,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
3946,1280,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
3947,1280,4,Armor Set,/obj/item/weapon/storage/box/syndie_kit/light_armor
3948,1280,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
3949,1280,3,High Explosive Mine,/obj/item/mine
3950,1281,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
3951,1281,7,Compressed Implant,/obj/item/weapon/implanter/storage
3952,1281,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
3953,1282,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
3954,1282,7,Energy Sword,/obj/item/weapon/melee/energy/sword
3955,1282,7,Energy Sword,/obj/item/weapon/melee/energy/sword
3956,1283,20,20 Telecrystals,/obj/item/stack/telecrystal/twenty
3957,1285,7,Energy Sword,/obj/item/weapon/melee/energy/sword
3958,1285,7,Energy Sword,/obj/item/weapon/melee/energy/sword
3959,1285,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
3960,1285,16,V15 Bulldog shotgun,/obj/item/weapon/gun/projectile/automatic/bulldog
3961,1285,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
3962,1285,2,A 14.5mm shell.,/obj/item/ammo_casing/a145
3963,1285,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
3964,1285,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
3965,1285,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
3966,1285,16,V15 Bulldog shotgun,/obj/item/weapon/gun/projectile/automatic/bulldog
3967,1285,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
3968,1285,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
3969,1285,30,Shuttle Unlocker,""
3970,1285,8,TR-7 Revolver,/obj/item/weapon/gun/projectile/revolver
3971,1285,3,Speedloader-.357,/obj/item/ammo_box/a357
3972,1285,3,Speedloader-.357,/obj/item/ammo_box/a357
3973,1285,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
3974,1285,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
3975,1285,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
3976,1285,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
3977,1285,7,Drop Pod,/obj/item/device/drop_caller/Syndi
3978,1285,6,Simple Drop System,/obj/item/weapon/simple_drop_system
3979,1285,10,Exosuit Drop System,/obj/item/mecha_parts/mecha_equipment/Drop_system
3980,1285,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
3981,1285,16,Energy Shield,/obj/item/weapon/shield/energy
3982,1285,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
3983,1285,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
3984,1285,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3985,1285,5,EMP Grenades,/obj/item/weapon/storage/box/emps
3986,1285,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
3987,1285,6,Syndicate Minibomb,/obj/item/weapon/grenade/syndieminibomb
3988,1285,4,EMP Flashlight,/obj/item/device/flashlight/emp
3989,1286,8,TR-7 Revolver,/obj/item/weapon/gun/projectile/revolver
3990,1286,3,Voice Changer,/obj/item/clothing/mask/gas/voice
3991,1286,3,Speedloader-.357,/obj/item/ammo_box/a357
3992,1286,3,Speedloader-.357,/obj/item/ammo_box/a357
3993,1291,7,Energy Sword,/obj/item/weapon/melee/energy/sword
3994,1291,7,Energy Sword,/obj/item/weapon/melee/energy/sword
3995,1292,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
3996,1292,7,Energy Sword,/obj/item/weapon/melee/energy/sword
3997,1293,20,A74 Assault Rifle,/obj/item/weapon/gun/projectile/automatic/a74
3998,1293,20,PTR-7 heavy rifle,/obj/item/weapon/gun/projectile/heavyrifle
3999,1293,20,A74 Assault Rifle,/obj/item/weapon/gun/projectile/automatic/a74
4000,1293,20,A74 Assault Rifle,/obj/item/weapon/gun/projectile/automatic/a74
4001,1293,20,A74 Assault Rifle,/obj/item/weapon/gun/projectile/automatic/a74
4002,1294,1,Composition C-4,/obj/item/weapon/plastique
4003,1294,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
4004,1294,1,Composition C-4,/obj/item/weapon/plastique
4005,1294,5,Chameleon-Projector,/obj/item/device/chameleon
4006,1294,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
4007,1294,1,Composition C-4,/obj/item/weapon/plastique
4008,1295,7,Compressed Implant,/obj/item/weapon/implanter/storage
4009,1295,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
4010,1296,7,Compressed Implant,/obj/item/weapon/implanter/storage
4011,1296,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
4012,1297,7,Compressed Implant,/obj/item/weapon/implanter/storage
4013,1297,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
4014,1297,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
4015,1297,2,Camera Bug,/obj/item/device/camera_bug
4016,1298,3,Incendiary Mine,/obj/item/mine/incendiary
4017,1299,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
4018,1299,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
4019,1299,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
4020,1299,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
4021,1300,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
4022,1300,4,Fake Bureucracy Set,/obj/item/weapon/storage/box/syndie_kit/fake
4023,1300,2,Detomatix PDA Cartridge,/obj/item/weapon/cartridge/syndicate
4024,1301,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4025,1301,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4026,1301,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
4027,1301,3,Slipocalypse Clusterbang,/obj/item/weapon/grenade/clusterbuster/soap
4028,1301,3,Slipocalypse Clusterbang,/obj/item/weapon/grenade/clusterbuster/soap
4029,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4030,1302,2,Syndicate Donuts,/obj/item/weapon/storage/fancy/donut_box/traitor
4031,1302,2,Syndicate Smokes,/obj/item/weapon/storage/fancy/cigarettes/cigpack_syndicate
4032,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4033,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4034,1302,1,1 Telecrystal,/obj/item/stack/telecrystal
4035,1302,2,Syndicate Donuts,/obj/item/weapon/storage/fancy/donut_box/traitor
4036,1302,2,Syndicate Smokes,/obj/item/weapon/storage/fancy/cigarettes/cigpack_syndicate
4037,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4038,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4039,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4040,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4041,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4042,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4043,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4044,1302,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4045,1303,3,Strip gloves,/obj/item/clothing/gloves/black/strip
4046,1303,3,Strip gloves,/obj/item/clothing/gloves/black/strip
4047,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4048,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4049,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4050,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4051,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4052,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4053,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4054,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4055,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4056,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4057,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4058,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4059,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4060,1303,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4061,1304,7,Compressed Implant,/obj/item/weapon/implanter/storage
4062,1304,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
4063,1304,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
4064,1305,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
4065,1306,3,Strip gloves,/obj/item/clothing/gloves/black/strip
4066,1306,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
4067,1307,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
4068,1307,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
4069,1308,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
4070,1308,3,Speedloader-.357,/obj/item/ammo_box/a357
4071,1308,1,1 Telecrystal,/obj/item/stack/telecrystal
4072,1308,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
4073,1309,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4074,1309,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4075,1309,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4076,1309,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
4077,1309,7,Compressed Implant,/obj/item/weapon/implanter/storage
4078,1309,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
4079,1312,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
4080,1312,7,Compressed Implant,/obj/item/weapon/implanter/storage
4081,1312,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
4082,1313,3,Incendiary Mine,/obj/item/mine/incendiary
4083,1313,3,High Explosive Mine,/obj/item/mine
4084,1313,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
4085,1313,3,High Explosive Mine,/obj/item/mine
4086,1313,3,High Explosive Mine,/obj/item/mine
4087,1313,3,High Explosive Mine,/obj/item/mine
4088,1315,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
4089,1315,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
